字段,标题1
"You make a very valid point that I cannot contest. But I maintain that once there are fifty streaming services, each with its own percentage of appealing content, directed at one or more demographics, NFLX's position will be weakened each time these other services succeed. And yes, while I agree pay-for-view has gone nowhere, I see something in-between materializing. This actually is my fundamental point. And this breeds great uncertainty with NFLX's business model.We shall see, but thanks for a good rebuttal. We shall see.",
You are making a good point. But I am not sold on the subscription model either. This is my point. I believe there are many uncertainties and these are not factored in.,
"Reed Hastings has been highly successful for four primary reasons:1) His management philosophy is unique, incredibly effective, and has resulted in a ""can do""  company.2) His early vision that latency improvements in streaming would create the opportunity to deliver content via the internet has paid off big time.3) NFLX is as much, if not more, a technology company as it is entertainment. Hastings has an impressive technology pedigree, and this helped NFLX realize his vision.4) NFLX is the big fish in a relatively young and fragmented space. The quality of content, brand identification, etc. has given it first mover advantage, and its subscription model has proven to deliver value with pricing power that thus far that appears to be inelastic.Wow, what a quadfecta! But there's the rub. I have not heard anyone talk about what the disruption possibilities could be in five years when there is an order of magnitude more players. Will a subscription model hold up? I see a lot of risk it will not. Instead I see more of a pay-per-view model. Think of logging into a service that displays fifty streaming services. You want Black Panther from DIS? You pay for it. You heard about a really good NFLX Sixty-Minutes segment? You pay for it. You want to listen to Obama on NFLX? You pay for it.In addition to the plethora of services, think of the content that one will be able to choose from. Truly a renaissance in entertainment delivered digitally. Will NFLX be the ""king of content""? NO!! It may in one year, but others will be king on others. This is because NFLX is not selling widgets, it is selling art!!!Developing revenue models is a useless task if one doesn't fully know what the business model(s) will look like. If there is uncertainty, probabilities of success are assigned (just like a promising drug that is in trial). What probabilities are being assigned by many analysts that the subscription model will work for NFLX in five years? 100%. And as many have contended, their models are overly optimistic even if you buy into the subscription model.This is my bear case for NFLX. Is it a short? It will be. But doing so in the midst of momentum driven by the biggest investment players in the world is a bad bet. Better to trade it (long and short) based on the latest bull bear news (analysts upgrades/downgrades articles that are either hype or FUD. etc.). Then wait for a catalyst. No crystal ball here, only to say it will happen when one least expects it. One catalyst might be ""FAANG-fatigue"". The FAANGS have been behaving rather strangely in the last week. Something to watch, although could just be a temporary pause.NFLX is not going away, it will just come to earth.",
"Hey, all- forgive me, I’m a noob. I have a nice handful of stocks, including Netflix, that have done well, mostly through dumb luck on my part. My question: although I agree that Netflix is overvalued, I want to ride it as long as I can. As opposed to just selling it off now, like the author suggests- what’s wrong with just putting in a stop-order safety net? If the stock price continues to rise, I can adjust the stop-order accordingly. TIA for your thoughts!",
ahhhh 2 days in and NFLX already up 2% from when the article came outwill write again  when it break 350,
when this article came out NFLX was at 314-315lets see where things are in a month or 2  my guess is 415 fyi,
BUY NFLX.BUY GOOG.BUY NVDA.  (See chart below.)SHORT NFLX AND THIS MARKET AT YOUR OWN RISK.https://seekingalpha.c...,
Great article.  Well written.Thanks.,
"Well, I just bought 1 share AMZN, PE of 260, no dividend, but it is up 50% since November when I first contemplated.  Perhaps this could be the end of AMZN.  I would be happy to purchase one share of NFLX (same story but 1/5 the price) and doom it oblivion, too.  Not a rational decision in my view.",
Welcome back Mr. Huneycutt. It's been a long time I haven't had the pleasure to read your articles.,
"Netflix stock, like all stocks, is priced at a level which represents a tug-of-war between the optimists and the pessimists.  What makes it a little different from most other stocks is that the optimists have difficulty understanding the pessimists’ thinking, and vice versa.  Just take a look at the comments ahead of this one!  The pessimists think Netflix is selling movies online, and that the opportunities for doing this are running out.  The optimists think Netflix has captured the lead position in offering commercial-free video entertainment at a very low price, giving huge future potential – both for expanding the range of the video products and for increasing the price substantially.  Here’s why I think the optimists are right, and that Netflix is a bargain at its present price ($319).  A large portion of the viewing population don’t want to pay their cable company for hundreds of channels they never watch.  And they’re annoyed by paying with real money for the channels, and then paying with their precious time to be forced to endure 10 minutes (or more) of brainless advertising each hour.  Viewers under the age of 25 are particularly conscious of their time and money being sapped in this way.  By using Netflix for shows and movies, and internet-based websites for current news and information, they can – and are in their millions – replacing traditional bundled cable offerings with bare internet plus Netflix.  Overall monthly costs drop from $100+ to $50 or less.  More money to spend on smartphone usage.  But also more subscriber cash available for “skinny” internet-based TV offerings, which Netflix is sure to be offering and expanding soon.  Their three current plans (basic $7.99, standard $10.99, premium $13.99) can clearly be broadened and enhanced in a variety of dimensions.  And the emergence of low-cost 5G fixed-wireless internet offerings, over the next three or four years, may further boost the range, economics and attractiveness of Netflix’s offerings.These changes in viewing patterns are taking place very quickly – much quicker than some of the “pessimists” seem to think. And, by the way, there are very profound implications on the stock valuations of companies dependent on ad revenues, particularly TV stations and networks, and also, of course, on the profitability of the cable companies.",
"Between global subscriber growth, increased monthly subscription fees over time, (which are sure to occur and be accepted because of the quality content and usability of the platform, compared to competitors), and new per content pricing options for both recorded and live events, NFLX has substantial room to grow.  Buy while you can....",
Really good analysis. Many thanks. I expect you underestimate the future pricing prower. What is with additional revenue streams like secondary licence fees for the own productions?,
You should bet everything you have against NFLX since your 100% confident. Very few things are out there that fits Never and Always..,
"If I had an overvalued currency(NFLX STOCK) I would buy something of value with it.Just a thought.FCN, CFP(r)",
It is starting feel a little like the late 1990's were valuation didn't matter until it eventually did. NFLX and AMZN being the poster boys.,
"Netflix has a crazy valuation because the market is stupid. However, the thing bears completely fail to consider, time and time again, is that the market is not going to stop being stupid tomorrow. People don't just wake up and realize things. That's not how it works.Historically, markets continue being stupid until catastrophe strikes. Banks had CRAZY valuations until the financial crisis woke everyone up. Valeant had a crazy valuation until the government scandal woke everyone up. In September of 2015 it was worth $240 a share. In November of 2015 it was worth $85 a share. What changed? Literally nothing. The balance sheet was the same both months. The income statement was the same both months. It just took a public reckoning for the market to stop being stupid.That's why I don't short Netflix, and I don't short Amazon, or any of these other crazy stocks. If millions of people are wrong about Netflix today, why on earth would you expect that millions of people will suddenly be right about Netflix a month from now? Unless you have an actual catalyst you are predicting, it's just not happening.",
"Netflix has no where left to run, it's ran everywhere already. Show me the crowd who's not ""in"" with Netflix yet, and explain to me when and why they will be.Hahahah. Delusional voices, mostly of shareholders, though I wouldn't blame anyone who rode it this far, as long as they took a profit soon. The market will spank Netflix someday, the only question is when.",
Bill in Austin. I always admire your posts but I’ve seen you mention a billion subscribers a couple of times and I’m wondering whether you really think this is a possibility? 1.5bn households in the world so 2 in every 3 households? Ive spent most of the last five years in India. The idea that the people I spend my time with would rather watch Netflix than eat feels a little far-fetched. I also can’t see any way that China’s one-party state would allow an American company to utterly dominate the streaming market there and protect it from piracy.,
"A huge boycott against Netgyp is underway by millions of folks who want nothing to do with after indicating that they want to give those two low-lifes and miscreants, Michelle and Barack ObaMao, their own shows.",
"The idea that NFLX will build a 'competitive moat' through investment in content is yet another dubious assumption. Just look at the number of movie studios that have gone bankrupt because despite having a huge inventory of content, they had a couple of bad creative years. Once the competition is in full play, consumers will be very sensitive to the quality of current content, and I believe brand loyalty will be fickle. I acknowledge NFLX is producing quite diverse content, and that may shield them to some extent. But a lot of that content is sort of mundane so I am not sure what the value perception will be. I indeed like the nature shows, and it is really cool to see an exotic lizard eating an insect on the newer TV's, but I'm not sure that is going to keep me as a subscriber if DIS, AMZN, or some other competitor have the hot series and/or movies.",
Re International:1. 1/2 of the potential target is too poor for Netflix or does not have proper infrastructure (fast internet)2. Another 1/2 does not need Netflix as they can download pirated copies of everything.So. International boils down to:1. Western Europe + Japan/S. Korea + Australia 2. 20% of Latam3. 5% in Africa4. 10% in South Asia outside ChinaI do not see them getting more than 15% global penetration.,
"Put your money where your mouth is, boy.",
"This analysis is deeply flawed.1. OP put a $15 price in 10 years for upside. US pay TV users pay an average of $103 per month. Netflix doesn't do Sports and News and even if you take half of that off, why can't Netflix charge $50 in 10 years since it has no ads. and has vastly superior content compared to what you can get on TV, especially when these TV networks have practically died at that point? It takes time to get to $50, but you can expect Netflix to increase price not by $1 next time around. Higher price means higher margin, and OP's 20% optimistic case will be totally conservative. Netflix is increasing 300 base points per year on profit margin for this year and last year. It can definitely continue, and it will explode when content budget no longer increases.2. Content cost will increase because producers want a bigger piece of pie. This is totally wrong. You only need to pay more than the next bidder to get the show you want. If Amazon pays 100M and Netflix pays 110M Netflix get it most of the time, and it doesn't matter Netflix has 1B subscribers or 100M. Also, the highly contested bids nowadays are for top producers and top talents, at a time competition is probably at its highest. But A, Netflix is able to find foreign talents, who else in Hollywood was competing for ""Dark""? No one. B, Netflix is able to find new producers and talents and turn it to a hit. Who were Duffer brother and the kids before Stranger Things? C, Netflix gets all the way upstream and locks up top producers like Shonda, freezes price and starves others. D. Who is gonna bid against Netflix when they are dead? How many media M&A news are you seeing these days? Their content libraries and talents and up for fire sale soon, for gods' sake. How can the content price go up when there are so many sellers and only 2-4 buyers? Netflix will disrupt Hollywood and many people will lose their jobs, and they'll beg Netflix for a job.",
">> The markets don't always correct immediately, but over the long term, gravity can >> knock high-flying stocks out of the sky.Yes, after several decades, and after hundreds of thousands of investors have banked billions of dollars.",
"Great article, thanks. But couldn't you have said most of this in January, when NFLX was at 200? How much does ""fair value"" matter when price movement consistently defies rationality? That being said, I'm not buying at these prices. And I can see NFLX falling hard. I just don't think it will be because of a sudden realization that shares are overpriced.",
Hahaha I knew with the article title all the NFLX homers will be out in full force saying theyre the future and DIS sucks.  I dont even need to read reponses to articles.  Be careful  longs this can hit $150 just as fast as it did to $309,
"Nice analysis.  Unfortunately, NFLX  is not the only absurdly over-priced stock.",
"Investing is simple.  If more people want to buy the stock than sell it, the stock goes up.  For whatever reasons.  Greed (the fear of losing out) is stronger han Fear (the fear of losing).  Valuations are rational -- they look very good on spreadsheets -- but the maket is NOT rational, it is driven by fear and greed.  Fundamentals do play into this (and valuautions) -- and if only rational people were allowed to invest, the market would become MORE rational -- but even rational people get struck by emotions when they see their stock rise or, even more, fall.The Rational Market is a fantasy.  It does not exist.  Maybe it did one -- how can we know.  But no longer.  NFLX is horribly overvalued.  That is a rational judgment -- may be correct, maybe not.  Of course you don't have to invest in NFLX.  Stick to the stocks that meet your yardstick judgment of valuation.  Of course, this means you have to avoid stocks that are the most emotional vehicles.  In the long run you may be right -- and maybe not.  In the long run we are all dead, in fact.How do you measure the FLOW OF EMOTIONS in the market?  There are ways to do this.",
"Had been a nflx bear for many years. Never owned the stock. Bought some otm puts (a sane way to short) a few years back which expired worthless. About a year ago the light dawned. And have made significant money riding the wave up with otm call options. Here is what changed my mind. Netflix has, by far, the best success rate with shows they produce. Although they have never made 'The Black Panther' they churn out profitable minor hits one after the other like no studio has ever managed. What secret do these relative neophytes know that has eluded every movie and tv production studio since the dawn of time? Technology. Software. Algorithms.  When you stream any show over their network they know who you are, all your demographics, how much of the show you watched, whether you watched it all the way through, whether you binge watched an entire series, what you thought of the show and so forth. This data that they collect that no one else has is not used so much to choose shows for you in their idiot if you liked this you'll love that algorithm, but rather to decide exactly and precisely which shows to produce next.And it works. Like magic. So rather than ask what is the total possible subscriber market, ask what is the total possible market for streaming video and how much they can eventually charge when they have a monopoly on content. Yes, there are many other content producers now. But none have the easy access to such a mass audience and none are as good at producing hits.  And none have the critical data.  It is very possible that one day nflx will totally dominate the movie/video entertainment industry -- will have something close to a monopoly. And how much is that worth? 500 billion? One trillion? Maybe more.Not that this is going to happen. But it could. Which is why there is still a strong bull case and netflix is not a bubble. Just another new economy company with a very complex bull/bear story that no one really has a good handle on.",
NFLX starts at Rs 500 in India (roughly $8). That's wayyyyyyy more costly than most Indian households can afford. It's not even in the same room. 500 a month is more expensive than the expensive Dish TVs in India. There's no way NFLX will be making it big in India at that price point.,
Absolutely. I can’t wait for thedrop,
"Great!  Now let's just apply this formula to all the other overpriced stocks.  Let's start with Amazon, Tesla, Nvidia, and Google.",
"Excellent article.  Practically the entire U.S. ""market"" is ""priced for perfection"", a euphemism many use for egregiously overpriced.  NFLX is one of the poster boys for this state of affairs.  And yet, as you point out, no one knows when the bubble will burst.  With central banks in the asset pumping business seemingly full-time now, maybe it will never burst.Whenever a bull case depends on one billion subscribers - as many commenters have promoted in response to your article - you know the risk/reward is extremely unfavourable.",
"Jake, So lemme get this straight and correct me if I'm wrong...You didn't like NFLX in July 2011.You didn't like them in September 2011.You ""still"" thought they were overpriced in September 2015.And while agree with a lot of what you say here today, as I won't be buying any more anytime soon. You said....""Netflix (NASDAQ:NFLX) is in a giant bubble right now. I feel 100% confident making that assertion. The upside to owning the stock at this point is virtually nil. There's almost a 0% chance the company could conceivably meet the market's current valuation for it""Looking back, I wouldn't feel confident or comfortable listening to anything you had to say regarding NFLX with all due respect. And the last thing?....When you feel 100% confident in making any assertion in ""any"" investment? You will most likely be wrong way more times that you'll be right. And with...""the upside being virtually nil? She prolly got a lot more room to run.Be well",
"If they do get up to 500 million subscribers, I would think there will be a lot of organizations trying to get a piece of that.  I think of the NHL who's trying to grow globally.  If they used Netflix as their platform rather than Center Ice, they would literally reach hundreds of millions more people all over the world.  Same can be said of any other sport.  No reason Netflix can't introduce different tiers and packages for programming beyond movies.  People are paying up to $200/mo for various cable packages so I think the growth potential for Netflix is much much bigger than this blog gives credit for.  I hope it drops more so I can add.",
I’m still a buyer of Netflix & I’d pay more for Netflix.,
"Just a friendly piece of advice: Some might take your article more seriously if you spent less time making strident subjective declarations about stock price near-term direction, and more on actual analysis.  From the very first sentence, featuring the gratuitous & meaningless adjective (""absurdly""), you telegraphed that you are biased.  I stopped reading completely partway into the 2nd paragraph.(""nil"" ... '0%"" etc).  And I'm someone who is inclined to agree with your thesis! (if I had to take a position in this stock right now, it would more likely be short than long).Also, why is someone who self-identifies as a ""deep value"" investor even looking at NFLX in the first place?",
"Thanks for putting this together. I am in complete agreement. I will say that I have never seen such a large gap in opinion between the bulls and bears on a company. It's extraordinary. And I have never witnessed bulls who were so entrenched in their opinion. No surprise as if you've gone to the plate 10 times and homered each time, one can develop a certain level of cockiness and confidence. Certainly is the case here.I don't see this going much longer before the verdict is rendered. Whatever the result is, this stock will be the subject of case studies. I will say that if we are right, it will take some time before the bulls succumb. They are a a devoted (almost cult-like) group. For example, yesterday FT came out with its article that was very negative on NFLX, Andrew Left made public his short bet, and Apple ended any speculation (which was obvious to me but not to some bulls) that they might acquire NFLX. You had a down market today, your article, and despite all of this, NFLX was only down 1.6%!!  Bulls are standing strong. Some of us bears are still standing!! Very interesting situation.",
"I keep hearing ""debt doesnt matter, until it does"" echoing back at 200 a share.",
The investment in Netflix originals is what has driven brand loyalty and therefore price increases.  This increase in cash flow will allow them to dominate the streaming industry.Streaming will likely replace cable in the long run and Netflix is going to get a huge share of that shift.,
""" If we apply a P/E multiple of 20x to that net income, we come up with an Enterprise Value of $216 million for 2027. "" $216Billion* isn't it ?",
"Hi,Have a couple of questions.Have you used the content costs on a cash basis in your financial analysis?Also the argument is based on the assumption that the content costs will continue to go up majorly due to higher share of the pie being taken away by the content creators, since the validity of your viewpoint is based on the above assumption and conflicting evidence available it would be great if you could elaborate a bit further on this.As Per the investor relations website ""For any given future period, we estimate revenue, and decide what we want to spend, and how much margin we want in that period. Competitive pressures in bidding for content would lead us to have slightly less content than we would otherwise, rather than overspending""This shows that the increased cash outflows are a result of planned program and not because of the creators charging a higher amount for the same content. Also, the company had close to 1000 hours of original content in 2017 as compared to 600 hours in 2016, and has plans to have 700 original shows and 80 original movies in 2018. Which shows that there has been a  rise in the amount of content with the rising spend and not just more money being charged by content creators. What could explain lower TOTAL CONTENT addition if there is any(not sure about it ) could be because of a higher proportion of original content(the company aims to reach 50% of its total content to be original).  Original and exclusive content should economically more expensive than the content that is available on other mediums as well, but is the one that can allow it to charge a premium for its service and create a competitive advantage by keeping the viewers hooked. http://read.bi/2GqMCj6http://bit.ly/2kWcoE6Also, as per your analysis the (optimistically) the company will be able to generate a revenue of  $ 72 billion if I do a reverse calculation based on your margin assumption of 20% and 15-25-30% of costs(based on your 2017 numbers) other than the content costs, in that case the content costs would work out to approximately $36-40 billion (50-55%), looks a bit stretched if we compare that to 8 billion spent on non sports content by Disney. Also, in assuming that the content costs will continue to balloon we are assuming that netflix will need to add, completely new content for the new subscribers in the international and domestic market, we are ignoring that there will be any synergies (As per this BBC article ""India now claims to be the world's second-largest English-speaking country. The most reliable estimate is around 10% of its population or 125 million people, second only to the US and expected to quadruple in the next decade."" http://bbc.in/2GozVWc). Content  already being created can appeal to a larger population, hence bringing down the content cost per subscriber or produce more content per subscriber, as Netflix expands outside of US.The Argument above in your analysis IF TRUE could be a real risk however there is some contradictory evidence available, could you please clarify your position on the same?",
"""The Netflix Bubble""- You mean like how Amazon has been in a bubble for the past 20 years LOL? $$$",
Good article - I also have long thought that Netflix was overvalued. When you look at their balance sheet they are spending so much cash just to keep the business going - it is simply unsustainable. Content costs are too high. With that being said everytime I look at their price it is higher than previous so I have been on the wrong side of this trade for quite some time.,
Netflix should correct to roughly 280 by year end,
The P/E ratio alone should tell you everything you need to know----------------------...That mindset is deadly to your stock picking....whether NFLX or anything else.,
"Here is my issue with Netflix:Content OVERLOADI remember a couple of years ago Netflix did a study that found if users didn't find something to watch within something like 60 seconds of logging into Netflix they exited the service. How do you build a long term business when your users will only give you 60 seconds to suggest something that will they will enjoy being entertained by? Their answer, better algorithms to suggest content and rolling out whole seasons of shows at once so you can Netflix and Chill (meaning binge watch). But then what? What happens after the user has spent 10 hours watching Stranger Things over two days? The answer . . . MORE CONTENT. More content to the point that now Netflix is flooded with so many new offerings I can't find anything to watch.Ask yourself this, when was the last time you were on Netflix and thought to yourself ""there is so much random crap on here I can't decide what to watch."" It happens almost every time I log onto Netflix. The byproduct? I watch the same old things over and over. And the new content I have watched? Noticeably lower budget and lower quality than the Netflix staples like House of Cards and Stranger Things, which is a big turn off.For this reason alone I am negative on Netflix. I don't think they will survive in their current state.  Their current stock price is a ridiculous over inflation of value. The P/E ratio alone should tell you everything you need to know (225!). If I owned any shares, which I don't, I'd have been out yesterday.",
"Another contributor on Seeking Alpha pointed to Disney as the long-term future of entertainment.  To be honest, I don't see any flaws in this logic.  Netflix creates original programming.  So dose Disney.  Netflix provides streaming.  So can several other providers.  The barrier to entry does not look that high.",
"I do like your analysis. The subscriber numbers are realistic. Even if netflix charges 15 dollars or 20 dollars it would still be cheaper or affordable. Content developers in US are trying to get a bigger part of the pie and there will be a competition. Netflix has its own content. And almost anyone can create content. So there will be competition in content development. As the world goes more flat, people will watch content from other parts of the world. A show from Australia or UK will be viewed in US. I sold amazon at 300 dollars thinking it was overpriced, because amazon cannot penetrate as much in foreign market. That was 5 years back. AMZN did not penetrate as much in foreign market but it grew 5 times in 5 years. We can call it bubble. But I would hold it. I am not selling my NFLX so soon. I sold AAPL in 2013 as well. Netflix is just grabbing the market. The next phases of profit might come from 1) increasing the subscriber price 2) lowering the content price. If they grab a huge market-share its possible. In US cable companies are providing internet and their power comes from that physical connection. Outside US cable companies do not have monopoly. NFLX will be more dominating.",
"""If we assume NFLX generates $72 billion in revenue in 2027 with 15% profit margins, its net income would be about $10.8 billion. If we apply a P/E multiple of 20x to that net income, we come up with an Enterprise Value of $216 million for 2027. Netflix's current EV is $148 million. If we subtract out the debt, that would be a 4.0% annual return on the stock.""If we apply a PE multiple to earnings, we come up with a market cap, not an enterprise value.  The difference isn't that large here, since Netflix doesn't have much debt on the books compared to their market cap.",
Not a big fan of the 1999 comparisons and the PC boom.Comparing growth of a one-time purchase like a PC (and the MSFT software) and growth of new subscribers who pay a monthly fee is apples to oranges.,
"im not even going to even begin to value NFLX, but i will say don't sleep on the show LOVE, that show is top tierEdit: Author: Enterprise Value/Net Income doesn't exist....applying a multiple to net income gets you Equity Value not Enterprise Value. Your valuation is wrong man, need to correct that.",
"Great article couldn't agree with you more. I'm a happy user but I wouldn't be happy owning the stock at these prices. You may want to correct one little thing however:""If we apply a P/E multiple of 20x to that net income, we come up with an Enterprise Value of $216 million for 2027. Netflix's current EV is $148 million. If we subtract out the debt, that would be a 4.0% annual return on the stock.""I think you need to correct that to 216 billion and 148 billion.",
"Ever take a look at the top ten institutional holders of any FAANG stock? The usual suspects. Fidelity. Blackrock. Vanguard. Etc. Valuations don't matter to that cabal of momo short squeezing mofos.  But, agreed, valuations will eventually mean something down the road...",
"Interesting points. I invested in Netflix late, but still have an 80% profit right now. I'm trying to decide if I should keep the shares or take the profit now so this analysis is a great starting point.The major factor here seems to be the content costs. Content can have value for decades. That is exactly why Disney, Marvel, etc are potential competitors -- they invested in content. Actually most of the competitive content is owned by Disney!Remember that it took over a decade for Marvel's movies to build up to the dominant force they are today. And that's just one brand. Star Wars has been building value decade after decade. Netflix has been building up a number of names, some successful and some not, over the last 7 years. If you looked at Star Wars in 1984 would you have predicted what it is today?Netflix may keep spending on content creation but any given movie or TV show only has to be produced once. Their business model may allow them to eat the media industry (except for Disney). And that could turn out to be quite profitable.Another way to look at this is that Netfilx is generating a lot of cashflow and investing it heavily into content that will have a long life. Once they do they open up more possibilities. With licensed content all they can do is charge a subscription fee. With their own content they have a much wider range of monetization options. All they've done so far is raise the price from $8 to $11. There could be much more to come.Traditional media companies put a lot of restrictions on international distribution. They seem to miss more opportunities than they take. Netflix recognizes that when they do domestic promotion they also create international demand and they can turn that into paying customers. Remember China and India together are only about 1/3 of the world's population.In the context of customers going from $100+/month spent on cable to $11/month on Netflix (and maybe another $10-20 on Disney's service) there is a lot of room for value extraction. If cable is replaced entirely by online alternatives live sports will be a big part of the package. Netflix doesn't do that, and it could capture 25 - 50% of the previous cable costs. That still leaves a lot for movies and TV.If Netflix creates more and more valuable content, and they monetize internationally, and they find ways to get more value out of their customers, and a large part of their spending is a one-time cost, the result could be different from your projections.I'll do some more analysis but as a starting point I'm quite comfortable that there could be a lot of upside in the stock from today's prices. Of course one of the reasons I bought the shares was so I would notice if it got a lot cheaper along the way. I'd love to see that happen.",
"Totally agree, but then again I thought this at half the current valuation. Goes to show you can’t apply rational valuation analysis to what you admit is an irrational bubble.",
"Hey Jake,Great article with a number of great points. However, I think at 500MM subscribers there is going to be a point of margin expansion as content expenses will shrink as a % of revenue. Right now in the US markets we have a 60% contribution margin. 10 years out the average revenue per user should be about 200/year or more and the question is will NFLX be spending more than 40B on content yearly. Content expenses will likely slow relative to revenue growth with margin expansion. I think 15% is probably too low, but what is the future margin? What happens if the op margin grows to 25-30% or higher?",
"Thing is NF has been public for around 16 years with 8 or 10 of those seeing ever increasing capital gains. Throw in a couple splits along the way and it just keeps rising.  They had the vision to disrupt the DVD business but didn't rest on their laurels waiting on what comes next.  Turns out THEY came next by streaming B movies and old TV shows which nobody knew they wanted.  It took several years for the other multi media conglomerates to figure out NF was on to something and begin fighting back with competing services yet most of them are currently far behind the ball.  But then NF does another pivot with original content and striking their own deals with stars and producers getting ahead of the game once again.  I was there at the beginning when NF transitioned from DVD to streaming, and I had the first Roku box replete with all its bugs and quirks and all you could stream was The Thing from the Swamp or some such nonsense.  I wish I'd had the vision then to see the future and purchase shares holding until today, but all along the way there has been a strong bear thesis that made sense so I never bought in.  Until finally a couple years ago I did.  And even though it might have become 'wildly over valued' and the bear case still makes sense on some level, the company just keeps hitting on all cylinders and they have visionary leaders at the helm.  It could eventually fail but so could any of my other investments.  I believe in the story here and am holding but will always remember to never fall in love.",
"People are already being very selective in the services they subscribe to. Netflix dominates, followed by Amazon and Hulu at much lower levels (to the extent Amazon's video subscribers can be extracted out of their larger Prime membership). When Disney comes on board, they will factor in, but Hulu will most likely be absorbed into their service long term. Apple could be a factor.Subscribers want value: big libraries, buzzy titles. It's hard to ramp up a gargantuan library that suits all tastes and there's only so much buzz to go around. Either you have a preexisting brand like Star Wars or you luck out after trying dozens of times with a Stranger Things.This will result in a very high cutoff point for success - subscribers might opt for 2-3 services per household but they all want the same big names. So a few big global names will prosper and the rest will fade out or survive by being highly specialized (anime, Christian content, etc.) Time rather than cost will be the limiting factor. At about $10 each, I could afford more services than Netflix and Amazon. I just wouldn't have time to watch so why bother?Netflix has nothing to worry about. CBS and HBO should be worried, though. And what the hell does Comcast think they are doing? Maybe content to just become an ISP and sell off NBC, SyFy, etc to one of the big tech winners? Fox being bought by Disney is just the start.",
"Agree to your point to some extent. But have you considered the price increase over the next 10 years ? Say the average price increase from 12 to 15, the net income could increase by 30%.",
"Dear Mr. Huneycutt,An excellent and clear-eyed analysis. Mechanically sound and internally consistent. My only two pieces of advice would be to more closely look at two of your keystones in the structure you've built.First, regarding market penetration, you review the Netflix subscriber base relative to the number of households. You say ""There's no realistic case where a large number of households are subscribing to NFLX twice."" I would assert that ""no realistic case"" is a little too strong. I know that the plural of ""anecdote"" is not ""evidence"", yet anecdotally I see many households with multiple subscriptions (including my own -- imagine my surprise when I discovered my then 15 year old was earning and paying for their own subscription -- don't underestimate the paranoia of the teenage mind regarding parental oversight of streaming history and the utility of having to *gasp* -work- for control of their own entertainment choices, but I digress). I would suggest that a better estimate of a global total addressable market would be 50 or 60% of the total number of internet connected, streaming capable devices. That's over a half billion active devices if you only look at Apple products.Second, regarding content cost and the Disney juggernaut, I would put more thought into exactly how much content Netflix is producing itself. My sense of your perspective is that you view ""Content Library Additions"" as an expense item. It's really an asset, which is then amortized. A clue to how this is actually improving Netflix's financial footing despite the burning of cash can be seen in the FCF statement. Note that the net streaming library value continues to grow even as the contributions and amortization of that library grow even faster. Unlike our water reservoirs in California, the content reservoir at Netflix continues to fill up, providing more and more ""entertainment pressure"" (if I can put forth an awful metaphor). Disney is probably a fair fight when you take their size, capitalization and human experience in producing content and put it up against the mountains of data Netflix has alongside the ever-learning content team and what they are producing.As I said, you have produced a sound and internally consistent analysis. I would merely double-check a couple of your assumptions.",
Great article!  NFLX has become a poster child for this euphoric market.,
"Thanks for a unique and interesting look at NFLX.  Nice work and I completely agree with you, but what is the scenario for population growth and increases to domestic and international households?",
"So, projecting 500 million subscribers ? That's impressive, no ? The question then becomes pricing power. They have it, but to what extent ?  Then are there other potential revenue sources like ads ?  I think i'll hang in there a while longer and see how this plays out.",
"Fantastic article, I feel bad about all the negative comments you will get from dillisional people. This article was very neutral but people's initial reaction to the title obviously hurt their emotions...If you are long Netflix do what you want but it isn't very wise to buy more, at the very least at this price point. Greed obviously is clouding people's judgement on the share price. You don't have to listen to me people just if you loose your money try to learn from it. Seriously do what you want with the stock just stop over reacting when someone has a difference in opinion that's called being ignorant.",
"I have to say, their recent subscriber growth did not surprise me. It seems you can't open a car door without someone offering you a free Netflix subscription. Google (ironically) gave me 6 months of Netflix free with my Chromebook. At the same time, T-Mobile is offering free Netflix with their One plan. Why did I say Google's ""gift"" was ironic? Well we recently cut the chord, by dropping our cable TV service and we switched to YouTube TV, which is $40/month for live TV of the major networks, and ESPN, our local sports network, CNN, Fox News, and a bunch of other channels. Plus unlimited cloud-based DVR.I wonder if Netflix gets a full subscriber payment for these ""free"" services or if they give a discount to Google and T-Mobile?Oh, and FWIW, we have watched a grand total of 2 movies on Netflix in the 3 months we've had the service. The movie selection is pretty pathetic.",
"The barometer I like to use is its valuation compared to Disney. These two companies are nearly at parity which is baffling to me. I find it very difficult to believe that Netflix is worth more than ABC, Star Wars, Pixar, theme parks, Marvel, Disney animation, ESPN and soon to be Fox assets combined. Simply amazing to me. Disney posted ~$56 billion in revenue in FY2018 with a decent dividend and share buyback program.",
"Great article and well reasoned arguments. One thing to consider is the leverage in the operating cash flows (Net Income + Depreciation). This was close to $7B on revenues of $11.6B (almost 65%).Content investments are about $8B currently but should top out eventually (they are already the largest content spenders in the media world today).So, if you have 65% operating cash margins on $70B in revenues, you get about $45B in cash flow.If content investments top out at $20B, you are looking at $25B in free cash flow in 2027. That could support a $400B - $500B valuation (which would be significantly higher than what it is now).Even if you take a more moderate case of revenue at $50B and apply the same math, you get a $15B free cash flow which could support a $300B valuation (doubling from today or 7% CAGR in 10 years).I do believe there are significant risks to the above numbers and hence sitting on the sidelines.....I think Tesla may be a better example of a stock in bubble territory - would like to know your views on that....",
Like buying $ORCL in 1999?  Coincidentally I did.  Still holding.  Cost basis $9.89 ... do the math.,
