字段,标题1
"It'll all drop a lot more this coming week, bet on it.",
"Thank you for the article.  Does China need MU more than MU needs China?Hynix announced 3bill new fab for demand in 2020.MU is different? the ""NEW MU"" was said how many times at the last q. ""Secular/ solutions"" Micron CEO says secular trends driving gains in memory,storage ""Micron executed exceptionally well in the second quarter, delivering record results and strong free cash flow driven by broad-based demand for our memory and storage solutions. Our performance was accentuated by an ongoing shift to high-value solutions as we grew sales to our cloud, mobile and automotive customers and set new records for SSDs and graphics memory,"" said Micron President and CEO Sanjay Mehrotra. ""Secular technology trends are driving robust demand for memory and storage, and Micron is well-positioned to address these growing opportunities.""Read more at: thefly.com/...Direct quotes from the 3q by Sanjay and Zinsner.Sanjay""We believe this virtuous cycle has driven the secular growth patterns we are currently seeing across nearly all of our markets and believe that it will persist into the foreseeable future""Zisner""We are on the strongest financial footing in the Company’s 40-year history, allowing us to make investments that will capitalize on the ****secular growth trends driven by the data economy""Sanjay""Starting with our markets, data-hungry applications are driving ****secular growth for memory and storage solutions. Importantly, our customers recognize the essential added value that memory and fast storage provide for the solutions they deliver to their end customers""Sanjay""The AI trends, which we are very, very early innings of requires more and more DRAM in order to really perform high performance competition that AI applications rely on. So, driving -- AI applications are driving growth in the data center as well as through more intelligent devices on the edge. And smartphones, certainly where features such as AR and VR and AI getting implemented into these phones, along with all the high resolutions cameras, they require more and more DRAM as well. So, the demand drivers are diverse. They’re ***secular in the nature. Memory has become essential in terms of delivering the value proposition of the end market applications""""Sanjay""I think, servers and graphics, we continue to see growth, strong growth in those areas. And again, these are long-term trends. As we described earlier that cloud and all the billions of devices on the edge, all of them becoming more intelligent and trends of AI are absolutely driving more and more demand. We had shared at the investor day, for example AI driven, AI training driven compute workloads have like 2x the amount of DRAM and 6x the amount of SSD. So, these trends are really ****secular in nature. We are at the very, very beginning. And same way in mobile in terms of our low power DRAM where we have very strong position, DRAM contents requirements are going -- continuing to increase.""""""",
Remember. 90% of the stuff you worry about never happens.  This holds true for DRAM pricing.,
"Only the paranoid survive, Intel needs to do the same.",
The risk with Micron is China.  They make such essential components and they are so profitable that they become a target for potential competition in the future and from government manipulation which is so typical in China.China is also one of their biggest markets.They need to diversify in higher end chips and devices and use the good times to solidify their finances and R&D.I am not sure buying up that many shares is in the best interest of shareholders.  Everything has to be done in a measured approach.,
Don’t understand why this stock is not moving up in the last few months inspite of so many bullish articles and ratings. There is something holding it which someone knows about MU. Why no company shows any interest in buying this company. Why W Buffet don’t see an opportunity. Time will give answers to my question perhaps.,
"The market is still expecting a price collapse. Once the collapse risk is removed, Micron is a 12-15% 10-year CAGR (peak-to-peak) proposition. This makes the PEG ratio less than 0.4     Earnings will drop once the datacenter supercycle slows down but I think we saw with LCRX what happens when management use words like “bottom.”The market doesn’t like being at the peak but it will love “seeing the bottom.”",
One thing holding back MU stock from increasing is that Sammy reported a drop in DRAM pricing last quarter.  The market place is still skeptical that MU can bucket this trend,
"FCF shows me 87 stock price for MU, 127 for Wdc and 870 for Amazon. Market price 100% driven by sentiments.",
"Thank you for the article.. understand the risks and concerns are there, but time after time MU has proven itself YoY defeating the odds.MU long and prosperous.",
"Good assessment.  I'm puzzled how it's not a take over target. With such a low valuation, high profit margins, and growing importance in the AI IoT world it seems like a no brainer.  30percent of high end cell phone cost is memory.  servers are consuming more and more and will continue to with gen z, cognitive computing wave ahead.  I can see how Wall Street is stuck in the past of price cyclicity, but companies tech companies understand the game has changed and I would think they would view mu as a growth story w too low a PE. would be an accretive acquisition to most companies at 50 to 100 percent of current price.",
It should...yes...it should...,
"Thx for article, of which as a long time MU shareholder agree. However, I think your Dram/NAND graph of market share is incorrect? Samsung the leader",
"I like the way the Author thinks. Great price targets, but I would be happy to crack $60 and hold for awhile.",
Samsung with 7% market share in the chart? Am I misreading or is there a huge mistake here,Micron's Multiple Expansion Should Drive Stock Much Higher
there must be news. shares are up 10-20% after hours in europe for more than one hour now. but i still found nothing ... do you know the reason for the rally doc?,
"Hi, everyone. Besides the negative sentiment on Ingenico and the recent news about short sellers (ca. 10% of free float), has anyone heard or seen anything? At current valuation there seems to be a huge price/value asymmetry. Ingenico would either have to grow sales only 1-2% pa. over the next 10 years or operating margins would have to collapse from ca. 15% to ca. 8%. Of course there are infinite combinations between these two scenarios. Either way, I don’t think any of them is realistic and, thus, the market is overreacting big time. In my assumptions (which I think are reasonable), I think Ingenico’s fair value is somewhere around EUR90-100. I assume: sales CAGR of 5-6% in the next 10 years, operating margins fairly flat at around 15%, EPS, CAGR of 6-7%, terminal growth of 2.5%, WACC around 6.5%.Any different views?",
In my opinion stock is dirt cheap and takeover by other group than Cvc is very plausible,
"hi doc,ingenico is down 6% today on the news amazon pay want to expand in japan. i personaly think this is a non event but the sentiment is so negative ... any news brings it lower. do you think amazon pay will have material impact on ingenico results or is there another reason for the weakness today?",
thanks for the update doc! i also stayed long. the stock was up 2% on friday so maybe the market has realised the numbers were not so bad ;),Ingenico Exiting Iran Created A Buying Opportunity
"Good moves, MPers!Our successful moves in July included:- Dominion Energy (D)- AMC Entertainment (AMC) The playbook on trading AMD (AMD) ahead of the earnings report.Shifting 25% cash weighting to 0 percent.",
Test,Marketplace Blog Spotlight: July
"Why is appl getting negative feedback on the latest INTC A10 MacBook Pro and moving to Taiwan Semi for the A11? Old tech leads tio too much heat perhaps?. And if INTC were to attempt to recapture the technology lead they squandered under the last CEO against competition that will not stand still, how much time and investment would that take? I don't know the answers, or even if I'm assessing this correctly, but I ask in case those more knowledgeable could provide some greater insight.",
"Author :Are you a buyer for the dividends?  If so, what dividend CAGR do you assume, please?",
"Let's see if Intel can;1) Transform Scalable at Cascade Lake on Lewisburg control hub Apache intermediate memory tier (persistent) board support. 2) Salvage Skylake Scalable original from Purely that extends Apache board control hub requirement. Meaning the first generation board has persistent tier memory support that works.2)  Break apart Scalable into dis-aggregate fan out in MCM to produce like Lynnfield on a quarterly basis at today's process nodes. All about application's cache memory effectiveness. Higher frequency Cascade Lake (?) will make up for latency bus cache contention issues?Mike Bruzzone, Camp Marketing",
"A single socket AMD 7nm Eypc 2 with 64C/128T server setup will need much cheaper and offer better performance than a dual socket Intel 28C/56T Xeon. 28 C is already push the limit for Intel's monolithic architecture design in term heat issues, power consumption and manufacturing efficiency. Intel needs to redesign the CPU completely or they'll loose market shares to AMD much faster when the Epyc 2 are out. And Intel need to start now or it'll be too late. What happened to Nokia, Blackberry, Kodak, all those once a too big to fail giant in their sector can all fade away when they stopped the to innovate. Intel enjoyed it's success over the last decade with monopoly and unfair  business practices, but this time Intel may not be too big to fail. Technology changes rapid, you can't make a living on the same could design forever. Coke Cola can using the same fomula to stay in business forever, but not for a tech company. Atech company without constant innovation will doomed to fail, doesn't matter how big the company is now.",
"thanks for an impartial summary.  confirms my gut feeling that there’s a lot more to this than the over simplified and obsessive fixation on the  nanometer marketing label companies put on their chips.Sometimes i think Intel would probably spike upward if they just called their 10nm efforts 7 nm.i’m kidding, well a little bit - about 3nm :-)",
"Density of 7nm processes from TSMC (sampling already), Globalfoundries and Samsung (still in the making as far as i know) are very similar to Intel's 10nm process in most important process metrics. It seems that Intel can achieve slightly denser logic but the 7nm foundries have much denser SRAM cells. Taking into account that high performance CPUs these days have a lot of memory (SRAM) integrated, this is a crucial metric. I would say, most likely it is a wash, but we'll only know for sure once some designs have been analyzed in detail (there are 10nm chips available from Intel, but no 7nm ones from the foundries yet).There are other things, that are completely unknown yet, things like power and performance but also yield/cost. This may be more important. Intel will most likely not be able to compete in costs, since they have much lower volume than the fabs which increases costs per wafer/chip made (taking depreciation of equipment and R&D into account). Performance wise, Intel was ahead of the foundries in the past but it is a bit hard to compare, because the design is also crucial here. AMD still can't achieve the high clock rates Intel can, which helps Intel with single core/thread turbo performance. Power consumption is already pretty good with AMD's processors made on foundry 14nm processes. Those details may be critical for Intel If Intel can't sustain a performance and/or power lead, it will be very hard for them to compete at costs. This is the critical part which is not fully known yet.",
"there’s a lot of talk about 10 nm and who gets there first, last. But we rarely talk about what those 10 nm or 7nm terms really mean.  Here is a paragraph from Wiki“The naming of process nodes by different major manufacturers (TSMC, Intel, Samsung, GlobalFoundries) is partially marketing driven and not directly related to any measurable distance on a chip – for example TSMC's 7 nm node is similar in some key dimensions to Intel's 10 nm node. Nevertheless, as of 2017, the technological race to the greatest density was still competitive between the main players, with TSMC, Samsung, and Intel all holding leading positions between the years 2016 and 2017 when measured by the smallest feature size on chip.[14]” when I look at the specs for Intel’s 10 nm chip it looks a lot better (to this amature tecky)than the other companies.  it’s her like comparing car performance only on cubic inches of the engine. There’s a little bit more to it than just the label 10 mm.   I would appreciate someone with a deeper understanding of these things to comment and perhaps speculate on whether some companies are postponing purchases because the Intel 10 nm Chip will havegreater performance than the existing 10 nmor chips from Intels competitors",
"Good article.  I like articles that give details on the positives and negatives.  Intel is not IBM.  They are successfully getting significant growth outside their legacy products and surprisingly getting growth even there.  This is a company geared for 3-5 years out.  Capex and R&D are massive and they are in many of the cutting edge markets.  Concerns about high capex are not too relevant for a company with a rock solid balance sheet and huge cash flow. They can afford it and have alot left for more acquisitions.Where else do you get value and growth in the same stock?  There now, I think I just talked myself into this one.",
"Selling puts into 3% yield territory, hoping to eventually get assigned",
Intel is reasonably priced. The concerns over 10 nm and AMD are valid but over blown. These impact will be invisible in coming two years if you understand the nature of enterprise product technology and AMD product into very detail.,
"You wrote: ""they have not provided a boost to the bottom line as Altera (non-volatile memory solutions group) and Mobileye (other) are actually losing money at the moment.""This is not correct. Altera is the programmable solution group. It is not the non-volatile memory solutions group.The big push for Intel will come from Nervana. Deep learning chips for data center. Not from Mobileye. They overpaid for Mobileye and possibly Movidius too.",
"Great article, and for reasons that are entirely qualitative and long term in nature, I like your conclusion.",
"I am long AMD, I knew they could make it out of that black hole. But they are lacking on the gpu segment since vega release they were just lucky to have the crypto craze around the corner. But crazy if many think that this is going 0 cuze of the 10nm issue they currently have. Year and half and see this comp rolling their first main stream graphics card. that means new market share. nvidia will have more competition than ever and hopefully they learn from their mistakes and take care most of their customers.I'll definitely buy this later, at 40 or under is an opportunity of life.",
What is Intel's plan/vision of Altera and Mobileye which lose $$ now ?,
thanks for excellent article.,
"Like IBM, INTEL is always too slow to act because they are too big. Smaller chip companies are eating their lunch. INTEL is also having trouble with making their new chip with bad chips showing up in production. I have no position as I am watching.",
"Your article was very informative.  I too am bullish on Intel, especially at these levels.",
"It is just flying too high. Great company, great everything. Big moat if you like.But the stock has been flying with the overall market and when that same market stop flying, Intel goes down with it.So then, why buy now when better opportunities are ahead? Why now?",
I am bullish BK made many mistakes and with better management stock price should increase,Intel: Development Risks Overshadow Current Momentum
now what. MZOR got slammed to day,
Great analysis! Can you make comparison of MZOR and GMED's newly approved robot?,
"Great article and comments, incl. several new names being put on the table.  For me, MZOR's fortunes are good long term simply because they are tightly ""tethered"" to MDT, which has declared it must win in this extremely difficult space, and MZOR offers them a good pathway.",
Long MZOR and very interested in TRXC,
can MZOR really compete with ISRG? It seems ISRG is doing much better than MZOR! Thanks,
Mazor has been down a lot this year. I recently sold my position.,
"I'm not letting a couple numerical errors keep me from appreciating a good review of one of my favorite surgical robotics companies. I see surgical robotics analogous to the birth of the personal computer, of the internet, or the cell phone. In medicine, there is a concept called ""the standard of care"", and IMO this will REQUIRE many procedures in the future to be performed robotically. ""The future belongs to those who see the possibilities"". Patients will benefit immensely, and fortunes will be made by those who see the possibilities now. Thank you, Dr. Tran, for your as-ever astute vision of the investment potential. One question: how does BRKS fit in here, specifically? Also, I would add CVRS to this list as a nascent company soon to capture a large part of peripheral, cardiac, and neurovascular robotic surgery. Long ISRG, MZOR, GMED, TRXC, and CVRS.Regards,  Joe",
The isrg market cap is a joke too,
The market cap for MZOR in this article is wrong.  It's being quoted in the israeli currency and not it's USD one.  The correct closing market cap should be 1.66bn usd.,Mazor Robotics: To Profit From Increasing Industry Tailwind
"I started my investment in CYRX last November with a half position at $6.55It ran up so quickly, (now up 136%), I still have yet to buy the second half of the position.  (Argh.)Fear I'll just have to bite the bullet and do so in the 10s.",
"Consulted for a investment group a decade or so ago researching cold chain logistics.At the time,CYRX traded on the OTCBB,lacked capital and had no business model among many other issues. There was potential in the portal.  Putting it all together at the time,the company should have perished. It happened to be there were some die hard investors who believed and continued to keep the company afloat.Fast forward a decade later. The most important event for CYRX was the success  of Car T. As one investor once told me a few years ago which is when I made my first initial investment, the key is creating smart packaging and taking all that data from the package, explanation in its simplest form..  Today, the importance of the CYRX portal can not be understated..The CYRX technology/software is the gold standard for gene therapy logistics.. The tangled web and partnerships that have been created over the years puts CYRX in a very strong and unique position. I believe current shareholders will be rewarded very nicely over the next year or so.",
Been following this stock and invested in it for over year now. Great company alignment and research in a segment with tremendous CAGR. Will be massive revenue growth for many years to come.,
"BLFS still seems like the more attractive play here. They have a large ownership stake in SAVSU, which is a cryoport competitor that also has an agreement with World Courier. Their own business of providing patented best in class media storage solutions is used by hundreds of clients to ship their products safely, with their only competitor being old school “homebrew” storage media. Finally, they have a smaller market cap, are generating larger revenues at higher growth rates, and are already net income positive as of Q1. The concern with both is that a lot of positive growth has already been priced into the stocks based on their P/S ratios, so any slowdown in revenue growth could have a FB style effect on stock prices. To sum up, currently cyrx is the top choice for CAR-T logistics and may very well continue to be, but I would keep an eye out for client loss to SAVSU.",
"Very nicely done article as it highlights the major points on the stock, products and forward possibilities.  I am planning to stay long on this one and add at any dip or pull back. This past Friday was a great opportunity to add due to the market - which had nothing to do with the stock. Thanks for writing this and good luck everyone.",Cryoport: Elucidating The Latest Developments Centering A CAR-T Servicer
"Zach,What market share do you think the Array Raf/Mek inhibitor combo can gain in Europe? And in The US and Japan (where it has a strong marketing partner)?","3 Things In Biotech, July 29: When Europe Determines Your Fate"
"Thanks for the concise write up. I think you underestimate the threat of competition though. The fight for market share hurt margins this quarter. Regardless, the 18% drop provided the entry point I've been waiting for. An innovative leader so far.",
Reality check: today SEDG -17% ..,
This stock is a beast. Only compared to Leviathan himself!!,
which tech is better . enph or sedg ?,
lets see tomorrow expect great earnings,
"I understand that competition is increasing, but won't the size of the market as well?",
Quality control will be their undoing once all the hype wears off. 20-30% failure rates across products are unsustainable.,
I like SEDG too but TSLA??  Ahm.,
Look for $SEDG share price to HALVE... Huawei (and Enphase) is coming. The Shadow Over SolarEdge www.barrons.com/...,
ENPH is the next up and coming competitor for SEDG. They are releasing their new IQ8 micro-inverter very soon. It can be used on every type of panel. And makes the solar system much more efficient. Many solar installation companies are already switching to that.,
One of my best performing stocks.,
Great company but a bit expensive now.,SolarEdge: Is This The World's Best Solar Stock?
"Thanks Dale. Buy and hold is a rational, emotion-reducing philosophy, which I mostly adhere to, but it has its pitfalls - can you say GE. Or IBM. (Fortunately did not own either). I have held QCOM for well more than a decade and watched it slide from $80s to below $40 in recent years and more than once slapped my head for not seeing that coming. It is a complex and sophisticated business with lots of technology and legal disruption to its business model, but QCOM seemed to have faith in navigating all that. The dividend was a mitigating factor, and I just decided to hang on as the bears and bulls argued their position, and then  Broadcom's offer began to revalue the company from the 40s, 5G began to hint at future profits, and now analysts are setting targets as high as $80. So this is indeed a good example of not listening to the noise.  But it is not without its risks - nothing is foolproof.",
"Very intriguing. The Author’s opening picture shows a .65 % Gain and today (Monday) the stock price drops by -.65 cents. I know it is just coincidence, but If I were the Author, and I was superstitious, I think I might take this as a sign to “do something”. I am just not sure what?",
"I am very high on QCOM for the long term, their products are a necessity.",
"When I saw the title in my inbox, I laughed and thought ""He's managed to namecheck AC/DC in a financial article."" And sure enough. So, in that spirit, I'm glad that your QCOM stake is no longer on the highway to hell. For those about to profit, we salute you.",
QCOM will be at $80 in 8 months.,
But Apple say no to Qcom chip already,
"Hey Dale, nice article.  Thanks for sharing your thoughts and your journey.",
with the dividend you did more than a 0.64% and that's why dividend stocks are winning in the long run...,
Amen!!!,
Hold on it’s coming,
Here's an article about Qualcomm 5G to help.www.semiaccurate.com/...,"Qualcomm, It's Finally Back In Black"
what a disappointment FBIO has been though.Down down down for a whole month from 3 to 2.19!,
They don’t have anything just Ph1Need money in the long run Under 3$ good to load Good luck,Mustang Bio: What The Latest Development For MB-102 Entails
"Hi Richard, what s your say about the loan to asset ratio which is around 90% for HBAN? and are u still bullish for the stock after the December drop?thank you for the article.",
Richard - very informative. I have a preference for banks. From where do you draw your information on the banks? (ie your list of 80 banks that your reviewed their earnings)?,
"Just wondering, in your charts, why don't u include MS?",
"i have been long on this bank. I hope to see this stock to move up around 20 by 2019. yes dividend is good, but the stock moves very slowly. it took lots of time to reach what it is today. hope to see it go up from here.",
"I don't own HBAN.  My brother was an advisory board member for a number of years, and I tracked the stock as it recovered from the Great Recession.  I do like the yield; I do like the dividend increase, but I note there is a short record of increasing dividends.  The stock buyback is actually a sign that it can't find suitable partners at an attractive price.  I own a competitor, UBSI, which is a smaller bank.   UBSI pays a nice dividend and has a 25 + year of dividend increases.  I took what for me is an outsized position in UBSI, and frankly, I haven't made a lot of money.  But I have only owned it since January.  I am interested in HBAN based on the article you wrote.  Still, I have a number of small cap banks, plus I own AFL, an insurance company, so I have to decide what percent of my portfolio should be financial related.  The nice thing about the smaller banks is that they are more acquisitive and an acquisition moves the needle in terms of income, i.e., they are more accretive.  Granted, they are more thinly traded.  I bought PFBI in March, and I am up 40% since then, plus my entry price was before a 25% dividend increase, so I am yielding over 4.0% dividend.  Some of that is just good luck in the timing though.  The smaller banks, i.e. 2b in assets don't apparently want to exceed $10b in assets as there is more regulation.  But there are more economies of scale between their present asset point and the $10b.  There are still a lot of smaller banks out there with aging directors who need currency to pay out the directors when they retire or pass on.  JMO.",
"With a dividend above 3.5%, insider ownership and the accelerated share buyback there's much to like here. Appreciate your listing of the reasons why your recent purchase might turn into a short term trade. Thanks for posting.",
"Nice article - agree with your premises.  Irregardless of CEO's comment, HBAN is open to an acquisition within their footprint.  Current rumor - Park National would be a target.",
Just opened a Jumbo CD at Huntington at 2.6% for 19 months.  Good rate for a CD but customer service was the WORST I have even experienced.,
It's interesting you suggest HBAN. I had just got some to stash away for the simple fact that it has decent numbers and pays a delightful dividend. Glad you are continuing to write.Jay,
"Dear Richardif I may, m8!and what do you reckon happens to the share price once the 47 day buy back period is over. Let me tell you, and I'm sorry to do this, as I am long and have been for about 8 years or more, the price will fall, as the artificial support dries upyield curve is flattening, ominous sign IMHOI am always amused when someone claims they doubled their position in a stock, but don't say how many shares involved. Did you double from 1 share up to 2 shares, m8? <grin>GLTAKLand thanks for the article, appreciated and enjoyedcheerspeter</grin>",
Any thoughts about the 10b-18 rule on buy backs being changed or repealed ?  Supposed SEC meeting August 1st,
Nice article. What upside price are you looking at on this move up? Thanks.,
"It's both the future and the past.Richard, thanks for the dividendincrease mention.  Looking formore buybacks and future dividendincreases -",
If banks in general and the XLF manage to catch a bid in the 2nd half this yr.....look out above is all I know. There are signs they are. We'll see,
Its RF is much better than HBAN by Chart 1 above. Investments is all about the future and not the past! Thanks,
"I own a decent chunk of HBAN and it has done well for me.  I also have BBT, WAFD, TSBK, and a smaller amount of C.Good banks, all of them.  Citigroup is probably the weakest of the bunch.Dave",
I also own RF and CFG.,
"I have followed this bank for about three years or so andI know a friend who has at least one account with HBAN.  This is one of my four bank holdings, and I am currently losing  on it.  However, I really believe it's a winner and am sticking with it for at least another year.",
"I own some HBAN, and am pleased to see this news. It appears the C-Suite does have investor interests in mind. I was a bit discouraged by HBAN's tepid gains, relative to JPM for instance. Now I am encouraged.",
Well reasoned assessment of a small regional Ohio bank.,Huntington: My Top Big Bank Pick For Rest Of 2018
"Smarts has nothing to do with it--  Buffet and Klarman can make mistakes just as you and I.  SYF may or may not be a good investment going forward.  Only time will tell.  Then again, maybe the company does well, but the stock price simply treads water.  Good luck, and let's not prolong this pointless give-and-take.  Over and out.",
So Buffet and Klarman knew SYF was going to lose Walmart as well?  Really?,
Look for the WMT receivables to be sold next year bringing in $2.5 billion which amounts to about 10% of its market cap. They could use all or part of the proceeds for buybacks.,
I'm long SYF but seems SYF has some weakness in general purpose credit card.Amazon went with Chase for it's prime rewards Visa card and Walmart now.,
"""The other 24 partnerships are NOT in danger.""  Can I borrow your crystal ball?",
"Sold my SYF shares before the Walmart loss was official, as much as I like the company personally, having used its cards to pay off furniture purchases and cataract eye surgery (Care Credit).  Not only has it lost Walmart, but 24 other partnerships are up for renewal between 2019 and 2023 comprising 89% of their business in that area.",
"I am a shareholder, but fail to understand why the company is trading at less than 3 times Free cash flow. Why is this so cheap?",
The stk buybacks in SYF and BAC are in their infancy---Wait until Wall ST catches on in a year or two---Think 10 or 20 times currant price in both stks are possible in a few years---,
Great article. Definitely joining my watch list or maybe my portfolio at $28.,
"Good article. although I think Q1 next year will be the quarter to watch to see their decision for the direction of the company. I wonder if not having Wmt as a client frees them up for other, more profitable relationships. My feedback from many companies is that wmt is a bitch to do business with and extremely cheap. It may take a while but margins might improve although I think there's a restructuring in the future and short and medium term pain for shareholders.",
Also as listed in the recent 10Q - (from memory only - see the Q for factual data) - SYF repurchased loads of shares at avg price of 34.96 last qtr.  So hopefully they were buying this week.  I'd like to run their buyback program for them.  I offer my service to SYF only for free on this.,
I like the recent decline in price and increase in volatility.  I'm a fan of this MGMT Team but this is (like all) a difficult business.  I need more bear case information to keep me from selling.,
Started adding again,
bullish Dont bet against Warren Buffett,
"Well written. Thank you. I agreed. Long at 33 added on Thursday at 30.  Wld add again at 27.50 if it gets there.  Mr Market goes cray cray, it’s an opportunity to be taken advantage of.",Synchrony Financial: The Overhang That Is
"curious are you still holder of GALT and GEMP?  Or you just swing trade them.  GALT is high risk/high reward but I don't trust the company, when something looks too good to be true it usually isn't ... thoughts",
"Tell me this JD, when you exit a chosen stock, do you tell us?",Week 31 Breakout Forecast: Short-Term Picks To Give You An Edge
All i know is that all my kids want to only wear Under Armour!,
Thanks WG.UA started out featuring stretchy tight-fitting tops and underpants. The tight stuff wasn't actually helpful or functional.  Those garments aren't selling well now.I'm guessing that UA restructuring includes eliminating tight fitting garments from its product line.,
Got out once it hit $24. UA has lost that ‘cool’ factor among the younger audiences,
"VG INvestments,  what ""restructuring"" is UA undertaking? What does that  word mean in the UA context?""Target MMA crowd, target Crossfit, etc.""Those are different targets. ""Etc."" is especially hard to target.",
Why is no one mentioning the -6.5% finish in Fridays trading? Someone explain that one. My Columbia stock dropped 7.7% on a record high q2. What was happening Friday?,
"""It's easy to get too caught up in trying to value this company....""So you slap a PS chart against Nike, says it's ""attractively valued"" and say if you believe management it's a buy, if you don't it's not.Is this seriously Seeking Alpha the investment website??!?!!?!!When you play poker, do you look at your cards?",
"Why is P/S the right metric for a peer comp?Lets not kid ourselves. Apparel as a group had an earnings bottom in 2017, so the tide has lifted all boats including this mercilessly shorted name. This is a reversion trade, and congrats to those that saw the alpha potential and had the guts to step in (not my cup of tea).But this ""story"" is over. Their sales growth will still be a fraction of Nike's. And until they find some swag somewhere, and target their segment like a rabid dog (see Adidas, originals, Lulu, lifestyle cachet brand), don't get attached this puppy.The anecdotal, ""Gee, look how many people are wearing it"" is quite meaningless if people bought at discount stores.","Under Armour: Stay Long, The Story Is Still Intact"
"Why is P/S the right metric for a peer comp?Lets not kid ourselves. Apparel as a group had an earnings bottom in 2017, so the tide has lifted all boats including this mercilessly shorted name. This is a reversion trade, and congrats to those that saw the alpha potential and had the guts to step in (not my cup of tea).But this ""story"" is over. Their sales growth will still be a fraction of Nike's. And until they find some swag somewhere, and target their segment like a rabid dog (see Adidas, originals, Lulu, lifestyle cachet brand), don't get attached this puppy.The anecdotal, ""Gee, look how many people are wearing it"" is quite meaningless if people bought at discount stores.","Biotech Analysis Central Pharma News: Merck Notches A Win, resTORbio's Positive Phase 2b, Abbvie's Endometriosis Pain Drug Approval"
"I confess that I am but infant so far as investigating is concerned. I try to keep it simple. If one invests in stock xyz that pays say 5% dividend yet the stock price drops in price from $50 to $40, then I have trouble understanding the hoopla in comments focused on dividend strength etc.  Maybe since my beginners budget is so small compared to some of the others that comment here on SA that dividends as a whole are inconsequential to me right now but I keep an open mind and thirst for knowledge. I believe that I have found a font of knowledge in this author and found her article extremely enlightening.  Thank you for your piece on VST.  Well wishes to you.",
"Laura, good article. VST has been a hidden gem since bankruptcy.Another hidden gem is CNX. I don't write, but if you study them over the last decade, since the 2008 debacle, and study up on natural gas, you have a great article. Thorndike is their Chairman, author of ""The Outsiders: Eight Unconventional CEOs and Their Radically Rational Blueprint for Success"".LBTYA (Liberty Global) is another one. Folks are missing the potential capital allocation opportunity with the sale to Vodafone.Always interesting when one sees hidden value and waits for its unveiling!",
VST - 26.50 PT,
I’ve been long VST for over a year. I believe it is worth ~35. VL says 35-50.,
"Dividends taxed and return less than buybacks executed at intrinsic value. A buy back at intrinsic value is worth 17% more than a dividend based on the 15% tax saved on a qualified dividend. If you want a dividend, create it by selling some shares each year.",
Hope they never pay a dividend and instead buy back stock opportunistically.,"With A View To The Future, Vistra Energy Successfully Reboots"
"According to my 40 years experience in oil&amp;gas production, at first glace assets that producce 107 KBPD equivalent value should be much more than at USD 2B, considering remaining reserve of 12 years. Important factor is the actual production costs per Barrel equivalent, and whether CHK needed to make considerable investments to be able to produce the remanent gas because the reservoir pressure will be decreasing.",
"I never fully understand hedging, if CHK hedge NG at $3 plus why not cash in some of the hedge since they have less NG production to protect?",
