字段,标题1
"Out of curiosity, why doesn't CoverDrive publish his own content?",
"<<Gross Profit – Op-Ex = $750 million loss. That’s a new record by $150 million. Just a guess, but I’ll go out on a limb and predict Tesla won’t highlight that in the Quarterly Update.>>Here are my estimates for Q1:Deliveries: 12000 Model S12000 Model X 7000   Model 3Gross Revenues Auto  $2,581,000,000   GM 22.5% Model S and X  Model 3 GM -5%Energy Storage            $   350,000,000   GM 22.5%Services                       $   350,000,000   GM -10%R&D                             ($  355,000,000)SG&A                           ($  700,000,000)INTEREST                   ($  140,000,000)NET LOSS 659,225,000 1)  Gross Margins will be much improved for Model S and X 2)  Model X about to surpass Model S in sales  (see Norway)3)  Gross Margins will improve for Energy Storage",
"THE CARMAGEDON IS HERE THE NUMBERS OF SALE CARS LOOKS PRETTY UGLY , AND TESLA IS THE KING OF THE CARMAGEDON, DON´T HAVE ENOUGTH MONEY TO SURVIVE.",
"Holy crap at how soft Q1 is coming in for SX and 3, i think this is the quarter it craters (by this quarter i mean after this Q earnings call.",
"Montana Skeptic,I hope to have an article out later today on Tesla Energy's Home Depot deal, and also noticed some new omissions in the financials.",
Bloomberg's tracker has the melancholy feel of a surprise birthday party where only the host turned up.,
I wasn't aware automobile manufacturers had the option to do a 'quiet' recall. Yet another thing for the SEC to look into?,
"With 4360 M3 sales in the first two months they even might miss the 8,000",
"If CoverDrive is close to right, it increases the pressure for an equity raise this month.",
so what is that? like 9 million dollars per day every single calendar day of the quarter. And that's after they lost what? Almost $8 million a day every calendar day LAST quarter. And about 5 Million dollars a day for every calendar day for the quarter before that .... Is this the stepped exponential of which The Chosen One speaketh?I'm contemplating what will their final week of q1 model 3 production be? I think they will definitely be above 1250 because that is half of what their target and they seem to have gotten into this habit of selling exceeding half of what they said they would as some sort of (im)moral victory. So somewhere between 1251 and 1500 is my guess for model 3 final week of q1 production. They also always pump up that last week of the quarter to make it look like they're ramping things up and then the beginning of the following quarter they go right back in the hole for their usual anemic ramp up which will probably be about 800 a week or 750 a week in April until the final couple weeks of the next quarter where they ramp up again. That's their version of stepped exponential. So I'm going to say 1325 for the final week of March.,
"As long as Tesla delivers more cars than the previous quarter, stock will remain inflated.",
Drew placeholder,
Bigger the better.,Tesla Poised To Post Massive Q1 Loss
Bigger the better.,'Get Your Red Hots' (From WH Group Ltd.)
"What would be the targeted assets that FE wants to acquire from FES by becoming a creditor? They have maintained for some time they want out of generation, do they want to keep the nukes?",
"Samuel, I liked the article. I live in the FE service area and the paper said FE did agree to lower rates a little. FES also sent me a notice with a low 5.19 cent a KWH rate good to the year 2020. I did not take their offer because I didn't think they would be in business that long besides Dynegy was cheaper at 5.05. My guess is Dynegy is part of Duke but I'm not sure.Sure would be nice to see FE back to 40.",
"Misleading title of article...They are contemplating options.I do not think a bankruptcy statement was issued at this time...Again, misleading info to attract readers...Correct me if I am wrong.",
"Energy,  specially Electricity, is heart and soul of America.   Give little roomto those executives little room to manage their  business.   The historyshows that they have managed  their business well.  I do own FE.",FirstEnergy Confirms FES Bankruptcy
...OR A ....BAD BANK??? is ahead of us?? That is the reason the price is falling...while most seems to be better!,
"Ooops,..that's the reason the share is falling. According to Turkish President Erdogan the Deep Sea Metro 2 drillship will be sent soon for drilling IN CYPRUS EEZ, and the Turkish navy is sending 4 more war vessels to the area of Eastern Meditteranean, two Corvettes and two more submarines..in order to protect the sea platform...Then, Greece should,...do...something, or take the chances to confront Turkey to the area, or....shut her mouth while Turkey is exploiting the resources of Cyprus. A crisis is ahead of us, and ...that is the reason the share is falling, while..shouldnt according to fundamentals. http://bit.ly/2GLCP7J",
"We re really close the bottom? If my case is correct..if not the today.s close then..2,03...Below that...greco-turkish war on Cyprus issue~!",
"..in case it falls the cliff off, of the 2 euros,..despite the fact that the fundamentals are great..and do not correspond to the falling prices like no tomorrow...then, what we dont know,...is a possible Turkish hot interference in the Cyprus EEZ which could lead to a conflict this summer between Turkey Cyprus Greece.",
"Well for the time being i can notice on a daily diagram a paradox..The accumulation/distribution indicator is climbing...and the price is falling. Also,..volume is declining meaning that we are nearing..bottom? The nominal price of every stock before dilution 20/1 was 0,10 cents of a euro..meaning that,...2 euros should be the least price we should see and do believe that the candlestick we saw on Friday and the price 2,105 is the real bottom.. If goes under that price...asta la vista...",
"I believe there are also fears that they won't be able to tackle the NPEs as they've been doing so far?for the time being they've been delivering, macro is supportive, capital is improving...The result from IFRS 9 sheds some light on the provisioning levels, which have been scrutinized by the regulator. If marks were not right the impact would be much higher...",
"I agree, performance is really improving quarter by quarter but price is falling.  Stock is covered by several research analysts. Also target prices by brokers are way higher than actual price (lowest is 3.45 EUR !). I guess individual investors does noticed but only them cannot really put price that much higher. Premium listing which will include BOCH stock into indexes on LSE would probably help. Moreover it would put in on a radar of more investments funds - another potential catalyst for stock price.",
"Too much corruption scandals, and now that the word is out that one of ol' Donny's boys got his hands dirty through the bank of Cyrpus it makes it me all the more shy",
there are no ADRs.,
the wealthy corrupt russians not banking with the bank anymore?,"Bank Of Cyprus: If 0.4x Book Value Is Not Enough, Then A P/E Of 6 Will"
"4.35 GHz R7-2700 benchmarksPulls ahead in multi core, still lagging a bit in single core.  Overall closed the gap vs 8700k in my opinion.http://bit.ly/2FYGbDP",
"Jim Cramer from CNBC  just gave a good analysis. HP Inc. revenues this qtr show double digit growth for PC and Laptop. He said that Personal Computer demand is increasing and therefore it should benefit Intel, Micron, AMD, Nvidia. He said next Qtr earnings from these companies will be very good.",
"Microchip to buy Microsemi for $8.35 Billion.Microsemi revenue is just 1.655 million USD, while Net Income is -32 million USD.And analysts are saying that AMD is overpriced, LOL.http://bit.ly/2FWZI7I",
One day Xilinx and AMD will be one company,
"AMD is part of all the new Cache Coherency standards Gen-Z, OpenCAPI, CCIX and INTEL is part of NONE. Devices from companies like Xilinx , Mellanox , Qualcomm, Huawei, Microsemi can interplay with AMD processors using these standards but not with Intel. Whats going on at Intel?",
"""Intel has monolithic Top Down Organization and monolithic chips. Very BRITTLE.""And with that nugget. All i can say is good luck. You will need it.",
"""Unless Intel hives off its FAB units they will be in deep trouble soon.""Totally false. Even its older fabs are making lovely gravy.Intel turned Fab 65 in China into a NAND powerhouse. It is going to tail out the fully depreciated 14nm process on lovely Apple modems to the tune of about 200 million a year. And   its newer fabs allow it to capture both foundry and design margin so it makes near 65% margins.It then takes those margins, reinvests the many billions in to R&D and thus the powerhouse goes on, as it always has.Only the blind see Intels fabs as a hindrance. We in the know , know it is what makes Intel , Intel. And AMD ,AMD.",
"""AMD failed because it did not have good technology from process nodes. ""By Jove I think he has got it.!!Exactly. Intel invested huge amounts in top quality process R&D and wiped AMD out. Maybe you can write this Harvard study on AMD failed so miserably after all.  ;)",
"http://bit.ly/2FS4e7v""Intel increased its already high levels of R&D spending by 3 percent to more than $13 billion—that Silicon Valley company invests more in R&D annually than the next five companies—Qualcomm, Broadcom, Samsung, Toshiba, and TSMC""Yep just let that sink in for a minute!  AMD has a growing advantage over Intel. Please!!!!",
"Throughout 2017, AMD delivered hit after hit starting with the Ryzen 7 1800X, which was a ""dramatic return to form"" as the company brought back choice, competition and revitalized the processor market. We were even more impressed by the Ryzen 5 1600X for its great price-to-performance and were almost as enthused with the dirt cheap Ryzen 3 1300X. Then AMD dropped its top-end Ryzen Threadripper 1950X, bringing core counts into the high teens at a price dramatically lower than Intel’s competing chips.AMD scored big with Ryzen pretty much across the board, and has seen surging sales as a result.Recent leaks about the AMD Ryzen 7 2700X suggest we'll see a 300MHz boost over its Ryzen 1700X predecessor. The alleged spec sheet reveals a CPU that clocks up to 3.7GHz and boosts up to 4.1GHz – plus XFR 2.0 taking overclocks farther to 4.2GHz.All the while, the AMD Ryzen 7 2700X is said to retain its current 8-core and 16-thread count. If the rumors are true, this could mean the end of Intel's higher clock-speed advantage.http://bit.ly/2FeQAtZhttp://amzn.to/2FRoo1s",
"Silly of DELL to talk about the breadth of the Intel portfolio of skus as some kind of reason to stay with Intel.  How many skus do they have?  Like 100+ just for enterprise segment?  Who knows, it's way too many.  Totally absurd.  Most people buy the same 10 skus.AMD replaces 50-100 enterprise skus with 6-10 skus.  You dno't need ""micro-skus"" like you do with Intel to get more PCI lanes, therefore you don't need to segment the same CPU into 4-8 skus.  Total nonsense from Intel.",
"This is what DELL CTO said earlier""AMD is doing some interesting things, and by adding them to the portfolio we pick up a few extra areas, but let's be very clear: there is a huge, dominant player in compute semiconductors, and then there is a challenger which is doing some very good innovative work called AMD, but the gap between them is quite large in terms of market share and use-cases. So our portfolio is not going to change in any meaningful way.”http://bit.ly/2FU8gfLWe also know""According to the complaint, Intel made exclusivity payments to Dell for Dell to not use CPUs made by AMD. These grew from 10% of Dell's operating income in financial year 2003 to 38% in 2006, and peaked at 76% in the first quarter of its financial year 2007.""http://bit.ly/2FeP2AdNow we hear the newsDell Quietly Releases Inspiron 17 5000 Laptops With AMD Ryzen/Vega APUshttp://bit.ly/2FOMiucThis can only mean that DELL was blindsided. It was still trying to protect Intel because it receives Marketing dollars from ""INTEL INSIDE"" Program. However DELL realized that all other OEMs are making AMD Ryzen Mobile based Laptops and it will be left behind. DELL must have also realized that Ryzen Mobile based Laptops are more powerful, faster and have better graphics then Intel based CPU. This forced them to change track and also get into AMD Bandwagon. This is the advantage AMD now has. AMD products are so much superior than competition that OEMs can ignore it only at the cost of loosing market share.",
AMD Ryzen 7 2700X 8-Core 2nd Gen Ryzen Processor Leaks With 4.2GHz Turbo Clockhttp://bit.ly/2FdX8sA,
"Adav, good points . Does not dismiss the current relevant competitive points ,and how AMD should be handling from a ""show me"" sales point of attack, they should be all over this Meltdown performance comparison . Time to play sales  hardball and bring out those stats , NOW. They are already crippled by OEM's stuck with a less performing part than original spec. and having to justify clearing inventory channels , in light of there preferential treatment and loyalty(Dell CTO comment ) AMD should be outraged at that statement ! period. and forming a legitimate attack saleswise.The way I see it , All comparison benchmarks CPU 's between Intel and AMD for 2017 need to be thrown out the window. New benchmark test compare post-meltdown patch , Initiated and proliferated to the public on performances ratio/security/reliabi... / confidence .(AMD win)I'm literally astounded by this development and AMD lack of TA attack?!rudimentary analogy : Gas station in my neighborhood selling watered gas , all locals know to avoid , but he sits on a interstate access point and most of his business comes from those traveling , repair shop 100mi. up the road gets all the fuel pump/injector repair business , (and maybe he knows the gas seller and gets a kickback to cont. sell watered fuel.) . All i'm implying here is AMD should be exploiting a competitors flaw, and capitalizing on its product compare  and put this SOB out-of business BEFORE they have a chance to ruse this over! Its quite disturbing that the retail/enterprise are going to accept solution : Intel new CPU gen+ motherboard as solution fix , when AMD has current setup performance killer + significant price justify now and you don't have be susceptible to security breach ....laying in wait for new  intel gen/fix , are you stupid or just that loyal to someone who has just served you a backhand to the face!!!!!!!!!!!!!!!!",
"We now have many links in the comments which shows new customers. These customers are coming in because of regular release of new products using AMD chips. Embedded chips was a major release with 14b TAM, Ryzen Mobile with around 10b TAM not to mention EPYC with 21b TAM. AMD is also partnering with many customers for new standards like GEN-Z and 5-G. This will result is collaboration between them in cross - selling their products. So we can be sure that there will be exponential increase in revenues starting this year. Q1 will be at least 1.75b against guidance of 1.55b. Based on the above I think there is a disconnect between Wall Street and Main Street. Money Flow from Large Houses in wall street is not coming in. There is no understanding by them what's going on below the surface. Manipulation by Shorts is secondary effect.In this world of Information Age it seems data is available but analysis is lacking. (Lot of Sell Side firms have cut their Research. This is being reduced since the time Soft money was not being allowed). I think within the next 2 Qtrs, dark clouds will clear for AMD",
Will PCIe be replaced with GEN-Zhttp://bit.ly/2Fb3cCc,
"There is an insatiable appetite for compute in the datacenter. Were it not for the constraints of budgets, for both the acquisition of iron, the facilities to house it, the electricity to power and cool it, and the people to manage it, it is safe to say that the installed base of servers worldwide would be much larger than it is. AMD EPYC SOLVES THE PROBLEM OF BUDGET(LOWER COST) , ELECTRICITY, SPACE(SINGLE SOCKET HAS HIGHER DENSITY). AMD WILL SELL LOTS OF THEM. MINIMUM REVENUE FROM EPYC IS 1.5B IN 2018http://bit.ly/2t5yhpi",
"Miners didn't sell their rigs because Bitcoin stopped being minable. We switched to mining Litecoin back then. Some may have sold their rigs when prices went down in 2014 and 2015 - but that's not exactly the same timeline.Fact is, AMD has exposure to crypto. If they try to ship more GPUs, they'll sell.",
Meltdown benchmarks http://bit.ly/2FOXc3thttp://bit.ly/2tel9yz,
New Spectre attack defeats Intels Secure Enclavehttp://zd.net/2F9A7Y5,
"Desktop bechmarks for intel with meltdown and Spectre fix shows 10-20% slowdown, worse on older CPUs",
"But wait, there's more-Compact module runs Ubuntu on AMD’s Ryzen Embedded V1000 SoCFeb 28, 2018 — by Eric Brown — http://bit.ly/2FM3SPCSeco announced an Ubuntu-ready “COMe-B75-CT6” COM Express Type 6 Compact module featuring AMD’s new Ryzen Embedded V1000, and offering support for four simultaneous 4K displays and an optional industrial temperature range.----------------------...Intel Hades Canyon NUC Rocking An 8th Gen Core i7-8809G CPU and Radeon RX Vega M GPU With 1536 Cores Benchmarked in Compute and Gaming TestsBy Hassan MujtabaMar 1 http://bit.ly/2FN9r0p",
Yahoo news that shows below the stock app on iPhones is obviously in on it because they constantly show the couple of lawsuits against amd but barely ever do the 5x-10x more lawsuits against Intel on the news section below intel,
Wow the manipulation was extremely obvious today if you watched the ticket all day as I did..can’t wait for gs and ms to finally stop they have to one of these days considering how many shares they hold,
"2700 leaks, 3.7GHz base 4.2GHz boost.  As expected this is getting interesting.http://bit.ly/2FLK6DX",
"@delvin,I'm just teasing, but...When the last of the impatient are done selling we'll be done with our consolidation period. However, almost by definition, that will happen after the majority give up (unless there are some massive surprises introduced).",
"I can't believe this stock was 14.50 a year ago and 11.50 today... Over 20% lower on the back of all of AMDs success.I'm not sure I can continue to hold this stock. I hold a sizeable position. It's cheap on many metrics, particularly on a forward PE and PS ratio. Yet it can't press higher... only bleeding lower, month after month. It can't even get back to $14 so I can exit without much frustration.I keep saying next quarter will be it, next quarter will be better, next quarter for sure.... and every quarter it falls lower.Was hoping for $14 to exit. I'm lowering my exit to $12.75.Just can't do it any longer. I'm not this glutten for punishment.",
"""with AMD exiting 2018 with stock price of around $25.""AMD $11.47 -0.42 -3.5%You guys!!!!",
"""During the Q4 2017 conference call, AMD’s CEO Lisa Su told investors that “I think in terms of overall new product revenues, if you take Ryzen, EPYC and then our new graphics products in totality, in Q4 they were about 33 percent of our revenue and we expect that to ramp nicely as we go into 2018.”In 2018 AMD will have at least 75% revenue from new products. So taking 2017 as the base AMD will have another $2.27b (1b for 33% so for 75% we have $2.27b). Add to this market share gain and we get additional $3b in 2018. So the revenue comes to 5329+3000=$8329m.This will result in EPS between $0.57 and $0.97 with AMD exiting 2018 with stock price of around $25.",
"""You won't see many amd based products from us"" -Dell.intel still is a monopoly.AMD's retarded CEO and spineless management is not even trying actively to push their new Ryzen mobile products which are amazing compared to the core i 8xxxxu products into flagship laptops or even mainstream laptops. So far we have only seen 4 laptops with these and one is yet to be released.The number is lower than even trinity based laptops. They are more interested in the deal with intel. Actually we don't have an all amd laptop with Vega mobile dgpu!If amd management is so particular in maintaining the number 2 status in CPU space rather than compete with intel even with meltdown affecting intel, why should intel fear them?AMD CEO is much more interested in taking credit for the hard work of the engineers who tried hard to make Ryzen possible (without even trying to earn them a flagship laptop or all in one) than do anything productive. RTG hasn't delivered yet and it's products are inferior in comparison to how the old gpu division compared to NVIDIA. It even made a backhand deal with intel.AMD has good engineers, but management is shit and the CEO is not competitive or rather incompetent.Unless this scenario changes or a miracle like Apple coming to amd to make MacBook with Ryzen a possibility and amd agreeing to this, nothing is going to change and intel will remain the 1st.",
"if you missed this snippet like I : AMD are  to release 5 new APUs by Q2 I recall seeing.IMO apuS will have seismic effect, and there is sure potential for a substantially more powerful desktop apu soonish. The 2400g is 65w tdp & am4 is fine w/ 95w tdp processors like the  1800x. (somebody do the math pls - how many vega CUs = 30w of TDP?)Heat is focused centrally, but APUs make it easy to liquid cool both cpu and  gpu.Yes, cacheless apuS will have their disadvantages as well as their ADVANTAGES (like bypassing the anachronistic pci bus for memory/cpu/gpu interconnects using faster and smarter Fabric), but there are gpu horses for courses. W/ amd'S very low production costs vs dgpu, they can offer very cheap raw gpu processing power.The popularity of the apu value platform, will drive developers to optimise their code for apu strengths.Memory speed is vital to cacheless apuS, and it's evolving fast for amd apuS. The officially supported memory speed has increased from ~2666 to 2933 e.g. Speeds of 3600 should become a new achievable norm for overclockers now content with 3200.",
Amd has all the ingredients to win big strong management clear goals innovative architecture driven by advanced process technology with huge market demand for years to come. Back to $40+ new all time highs,
What company is gonna admit publicly to a 40% slowdown. lol It was hard to find companies admitting to exploit patch restarts.,
"Excellent article. ""I previously targeted AMD to be worth $20 by the end of Q4 2017 ER"", the timeline has pushed a bit due to slow adoption rate but it will be ontrack by the end of 2018. With 7nm AMD can double the number of cores reaching 16 cores 32 threads per chip providing 2x performance boost without any architectural change. Epyc can have 64 cores 128 threads.",
"On the process side, AMD and GF are teaming up with TSMC (the #1) for 7nm, the way to go, and likely already started with 12nm for the coming Ryzen refresh.  Doing the right things right is the way to a wonderful ...",
"Without discussing the merits of the article it is clear there is a concerted effort to hurt the stock. It'd be very interesting to be able to connect the dots, the who's, from where, why's etc.",
I like this tom's hardware article on growing market share. Puts some perspective based on target markets too. Could have been a great one for an investor site like SA:http://bit.ly/2FHD8zM,
"Excellent article. Thanks. And good to see you’re long AMD - you back your words. Especially informative are the explanations related to chip fabs and nodes, and the market share numbers. The long term key for AMD stock price is EPYC growth in market share.",
"AMD should win and win in quality and innovation.  Intel won because people trusted its CPU quality.  Such consumers' viewpoint turns around quite slowly.  In innovation Intel still has an upper hand on burst data transferring which determines the per core speed.  Other than that Intel starts suffering, basically caused by its old CPU structure, such as Meltdown defect and the much larger die size the review has pointed.  In quality aspect AMD has chased up and even run over.  Just compare CPU heat sinks and fans you should notice the difference.   AMD's fans are like Japan made, pretty, slim and quiet, and Intel's are like made-in-China, lousy and chunk.  Holding a new Germany-made AMD CPU, you will feel it like a treasure.  You will always respect its enormous power in video editing and multi-thread applications.  What you can think Intel' new CPU after so many Core-i generations?  5% speed increase or nothing.  Dried and dull in functions.  There are a lot of things AMD should do and it could do to meet consumers' demands and win in markets.  Just consider T-Mobile winning strategy to beat ATT and Verizon.  AMD should design and produce cheap, power-saving, simple and fast GPU in 10-nm tech, not for gamers but for popular consumers.  Right now daily PC work on 2k or 4k LCD monitors relies on much old 40nm Radeon 5450 or 6450 video cards, which you could only buy used on Ebay.  Most earlier generations of Intel Core-I CPUs do not support display mode larger than 1920x1200.",
amd is the only stock i own thats making money,
Author needs to do better research.Intel CPU's not slowed by 40% from meltdown.Stopped reading there.Article full of false claims taken from false internet headlines.Do better research.,
"Exactly why I think 7nm Vega is a modular implementation. It just doesn't make sense to do a large monolithic chip on 7nm, particularly at the START of the node. It would be a very expensive gamble AMD cannot afford. If they are keeping Epyc 2 at or below 100 sq mm per solid rumor, they would logically do the same for their GPU. Perhaps the high bandwidth controller and cache on one chip and ~100 sq mm worth of compute units on another.",
Raymond thanks for the very comprehensive study of AMD. Ther is only one area you did not touch. Is AMD´s management more or less capable than Intel and Nvidia. It seems to be less as they have not being able to materialize so many technical advantages into a superior pricing power and a bigger share. Something is still wrong.,
A whole video on the design genius of Zen:http://bit.ly/2CeO1dm,
I just want you guys to know AMD is the only stock I own that is losing money.,
"Very good article that summarizes why I think AMD is a great long term investment.   One thing you didn't mention that I believe is another reason to be a long investor:   Lisa Su is proving to be a total bad ass as CEO.   No gimmicks, no BS, just leads with solid execution, the company just keeps doing what she says they are going to do.    It's not a coincidence that AMD's fortunes started turning around strongly since she became CEO.    Do not underestimate the value of great leadership.",
Good reading. I implemented action towards the Intel portion of this thesis in June of last year. Long AMD,
"Raymond, much thanks for an excellent article. It has filled in many holes that I did not know about, but thought that the market was under estimating. This has really encouraged my lack of what I thought but could not simulate. Long AMD. I agree with your price target.",
"Excellent and complete description of the technical strengths and opportunity for AMD vs Intel.  Thankyou for your article!  Some of the wallstreet ""tech analysts"" would do well to read your work.",
"Very nice, a great resource for investigation into AMD's prospects past and present.",
"My synopsis of AMD story.In Past AMD declined for three reasons1) AMD did not have enough money for both Fabrication and Architecture improvement2) Intel's anti competitive behavior3) Bad Management Team.Current and Future Growth Story for AMD1) More than half of 7000 engineers at AMD are working on GPU the rest are working on CPU. There are more software engineers working on the GPU side. Software is a very important aspect for enabling features in GPU. AMD will do very well with Machine Learning with Vega (7nm) and Navi(maybe with McM, removal of pixel engines). Radeon technology is now everywhere in Desktops, Mobile, Servers, Embedded. So GPU business is as important to AMD as CPU business. The C&G revenue of $3029 in 2017 increased from $1967m which is 54% growth. More than half of the Growth came from GPU side of business2) Market Share and Gross Margin Growth will be from following products in that order : EPYC, Ryzen Mobile, Embedded(Networking, Storage, gateways, vision based systems, IoT) , Ryzen Desktop, Vega( Machine Learning, Professional Graphics). Back of envelope calculation show EPYC revenue will be 1b for 2018 and with GM>=60% lets take Profit as 500m. This gives eps=50c. Add to this 40c from rest of products the eps comes to 90c. So AMD stock price should exit 2018 at around $25(taking conservative pe of 30)3) Market dynamics in 2018 will be determined by how successful ""Intel Inside"" Marketing campaign is(which pays off OEM for selling Intel machines), Shorts who still believe AMD stock price is overvalued, Short Squeeze if one of the Earnings come with revenue >2b",
you've been warned . my buy limit orders are in below 2.40 for amd and below 26.35 for Intel. lol,
stock now under 12 to get to 20 not plausible if it goes buy it on the way up say over 13 otherwise just dead money and the semi market very complicated last year ryzen was supposed to be the greatest innovation obviously not true,
"There are.... some factual issues here.One CCX, a group of 4 Zen Cores, is ~44mm^2.  The die is 213mm^2.  Just shy of Polaris 10/20 232mm^2 die.Now, they still enjoy greater margins, even excusing the similar die size compare to GPUs as the cost to produce are much lower (no need for PCB, larger box, RAM, larger/high TPD cooler, etc).  So for total costs, for a $200 product MSRP (RX 580, R5 1600) the GPU likely has in the $50-75 in VRAM costs alone.Mindfactory’s numbers are about DIY sales.  No classic OEMs involved.Also Specter is a far cry from 40% overall... while it may be there in some cases, highlighting that is disingenuous .",
well done AMD. and you will be 5 years behind again shortly. but well done for now. short everything it's coming folks. the writing is on the walls.,
Excellent article.  Gives a lot of history to explain how the company has evolved. Thanks for all the hard work. Long AMD.,
"Impeccably researched, fact-based analysis. Well done Raymond - we need more articles like this, rather than the emotional drivel we're usually subjected to. The usual doomsayers and manipulators will come along shortly to pick your article apart. Let them - you've constructed a solid thesis based on facts, and it stands on its own merit.",
Thanks Raymond.. excellent article.,
Wow.There is so much false and irrelevant information in this article it is staggering.I literally could pick 10 completely false statements within 1 minute of a skim true.It might even be libellous.An article written with a bias of extreme magnitude also.,
"I've been building PCs since 12, when my first machine was a socket 939, A64 3200+. Amd was killing it with the first optimized 64 bit arch. Then the advantaged waned with Core2Duo (I built a E8400) and AMDs faltered attempt with bulldozer. I also built a FX8320 and had it overclocked at 4.3ghz.  Amd received a lot of hate for Bulldozer/Vishera but besides pure power efficiency and synthetic benchmarks, casual users would have NEVER known the difference. My FX8320 crushed multi media 1080p encoding  and I built that machine using my existing socket AM3 motherboard from a Phenom II X4 965 build. AMD has always presented excellent value as Intel ran unchecked for close to a decade as system builders and OEMs favored Intel, despite the higher costs. I also have built 2 home theater PCs (HTPC) using AMDs APUs. The APU was PERFECT for a small efficient build for media purposes. I'm so glad Raven Ridge is the culmination of 8 generations of APUs.. Intel has NO answer for these chips.Onto graphics. I've used Nvidia and AMD and once again AMD always had value. The HD4850 was one of the best budget cards ever under $200. I ran two of these in crossfire until 2011, when I got another great budget chip the HD6950. Then comes Polaris, the Rx480, received a lot of hate for not dethroning the 1070, but that was NEVER the point. The RX480 accomplished exactly what it was supposed to. Affordable (key phrase) 1080p and moderate 1440p gaming for under 230. The Polaris chip does that, and still to this day does game great. As more titles move away from Nvidia Game work developer tools and become DirectX 12 optimized, AMD cards continue to game great. The computational prowess of the GCN architecture is why miners use it. They're cheap and efficient at mining calcs. Now, as a realist, AMD flubbed Vega. It achieved 1070/1080 performance 18 months too late.  And consumed way too much power. Unfortunately on the GPU side, AMD has to rely on VEGA until 2019. Hopefully they release a Vega with GDDR5X to at least bring some cheaper efficiency options.Long story short, as a user and builder I've always liked AMD. As a budget minded techie, they've always met my needs. Being obsessed with 4-10 frames per second or 5-10% in synergies Benchmarks should never be a reason to overpay.Long AMD. So long.",
someone is trying to pump up his stock prior to dumping it LOL,AMD's Growing CPU Advantage Over Intel
someone is trying to pump up his stock prior to dumping it LOL,"IPI Has A Great Quarter, And Stock Becomes An Even Bigger Bargain"
"To me the convertibles are a problem but they represent only about11 percent dilution, so even with them I think this is a good value",
Very similar to what I thought lol. http://bit.ly/2FOwbgc,
"Do you have a view on gross margins decrease which is why the stock has given up some ground ?. A comparable stock would be AV Homes, pretty good value as well...",
Thanks for great article; I have added it to my watch list.Do you think the competitive advantage is sustainable and do you think it will continue to fuel growth?Thank you!James,
I've been holding this for close to two years and it is one of my top performers. An amazing company and stock in all aspects.,
"nice writeup, this one is my watchlist",LGI Homes - A Growth Star You Won't Be Too Late To Own
"nice writeup, this one is my watchlist",Carsales To Keep Motoring On
"@John PetersenA slide from a BASF presentation from last year, seen by Reuters, envisaged a cathode materials product made up of just 20 percent nickel and 70 percent manganese in about 2021. It said that would cut costs to just over $40 per kWh of energy stored from well over $50 currently.www.reuters.com/...Using this numbers by 2025 will be necessary only:149,000Tn 166,000Tn NiIEA estimates that 125,000,000 electric cars are to be driven by 2030, 30% using this BASF technology and putting only 8kg of nickel per car and for these 30%, of market share, we speak of 300,000 Tn Ni required until 2030.Now nickel prices make sense",
"@John Petersen This time China will not be able to stop the price hike, since Tsingshan’s costs with HPAL are around USD14,000 / ton, and many do not believe they can do it at this price and in the timeframe foreseen by Jim Lennon.“Tsingshan’s ambition is no surprise, but it’s not possible to build such a HPAL plant in 12 months,” said Wood Mackenzie analyst Sean Mulshaw. Mulshaw added, ""It’s also not possible to build one on this scale for only $ 700 million.""Tsingshan’s ultimate goal is credible. However, we are not convinced that a new 50,000 t / y HPAL plant will be in operation before the end of 2019.An example that analysts cite is the Ambatovy in Madagascar. On its website, Ambatovy says the project cost $ 8 billion and will have the capacity to produce 60,000 tonnes of nickel.""There is panic over the offer, but the Tsingshan project will not hit the market next year. It will take two to three years, ""said Jim Lennon, director of Red Door Research.The problem is the Chinese economy and this is another conversation.The Chinese purpose is to produce sufficient Class 2, to reserve as much Class 1 as possible for the batteries.The price fell more than 33% in relation to the high of 2018, the current levels is unsustainable for some mining companies that have multi-year losses in these units,",
"@John Petersen Read this, thankswww.nornickel.com/...",
The project will also have 4 000 t of cobalt smelting capacity.******* That's not even a good rounding error for tha amount of cobalt required,
"@John Petersen The global nickel supply deficit for 2019 will narrow to 22,000 tonnes from 143,000 tonnes in 2018, mainly due to the ramp-up in nickel pig iron (NPI) output next year, Xu Aidong, chief analyst of Chinese research organization Antaike said at the Antaike Annual Nickel & Cobalt conference in Xiamen, China, on November 7.“Base metals are working against the strong dollar and the tightening Fed policy,” SP Angel commodities analyst Sergey Raevskiy told Fastmarkets. “All the focus is on Chinese tariffs and US-China tensions,” he added. Falling 2.7% over the afternoon, the three-month nickel price was the underperformer on the day, despite prices nearing $12,000 per tonne earlier this week. Limiting gains, the onset of further global nickel supply continues to dampen buying appetite, with an expected ramp-up in nickel pig iron from Indonesia reportedly set to the tune of 100,000 tonnes for 2019. Meanwhile, copper also lost support over the afternoon",
"@John Petersen Many thanks for your replyWith your numbers we will have suply problems in the coming years, using your numbers but only 40 Kg per car we are talking with a market share of 80%, 4.000.000 Tn until 2030.I belive suply problems will disappear along the years and world electrification, Nickel is 100% recyclable, as cobalt.Tsingshan is operating at Indonesia, reducing cost with a new HPAL,(source CRUgroup), and we know cobalt is a subproduct, we can have cobalt in all nickel and copper explorations.",
