字段,标题1
"Twtr give a voice from nowhere- like Romania,Alaska,to somwhere!",
Twitter will always be the ‘poor cousin’ in the social network industry. Twitter platform is less flexible than Facebook and Google.,
"Twitter relies less on actual MAU or DAU. It is the quality of each user that makes the platform valuable. One Tweet from Trump, Oprah or the The Pope could reach a billion people, via traditional media, at a fraction of the cost of mainstream PR",Twitter: All Trends Point Toward A #Turnaround
Thanks for the analysis.  I’ve held MTLS for a couple years now and it’s always nice to see a rare article on it.  So little coverage on this stock but it does hold a lot of promise.,
"SU I love to read your stuff.  You cover a lot of unknown solid companies with potential and I appreciate the research projects.  Some good, some not so good but that’s the way those companies roll.  Have you ever investigated WATT?  Seems like a home run or zero!","Materialise Jumped, Now What?"
"SU I love to read your stuff.  You cover a lot of unknown solid companies with potential and I appreciate the research projects.  Some good, some not so good but that’s the way those companies roll.  Have you ever investigated WATT?  Seems like a home run or zero!",Where Marathon Oil Is And Isn't Locating Low-Cost Bakken Resources
Consolidation for the past many years? not sure about this one,
Very good comments on DIS - buy and sell,
Agreed. It’ll be interesting to see the share price movement when he does actually retire.,
"Doubt it’s possible, but would love to see a streaming joint venture with Disney and AT&T. Now that would take care of Netflix.",
"If Disney blows it in streaming, I will fall down dead in shock. They have decades of experience in making customers happy and knowing what they want. So far, they seem to be making all the right moves. They haven't gotten 100% of Hulu yet so they can use that as their grownup content arm, but they know they need it. Or, if Comcast is playing spoiler, they need to build a Hulu substitute but that Plan B is a ways off if it ever emerges.AT&T could blow it, but Disney? Nah.I'm not sure Disney knows why Solo underperformed. It was a perfectly good action movie. Wrong time of year? Oversaturation? Fan backlash over the disappointment of TLJ? If the next mainline Star Wars movie underperforms, we'll know it was TLJ...",
"@The Entertainment Oracle I would respectfully submit that the #1 thing that investors would like to know about Disney is how the acquisition of most of Fox will affect The Mouse.  Disney is taking on a lot of debt; there is going to be a massive dilution of the shares.  Will the merger work, or will there be clash between styles and cultures which create numerous, unanticipated problems?  The rest will pretty much run on autopilot for a year or two.Just a thought or two.",
"AEYou clearly are not in the investment management and or portfolio management field. 3 years is extremely relevant, ask your client(s). But, just to make a point on long term:10 yearDIS = 18.08Media sector = 20.86Under, just the sector by 2.78%7 of last 10 years it has underperformed the sectorDon't get me wrong, I like the assets they have, I just believe shareholders have not been rewarded enough Vs sector and for what they could have produced.Folks have different opinions, that's what makes the market. Happy to have someone buy my shares 3 years ago. Still waiting to get back in.",
Long Disney and reinvesting the dividends into more shares.,
👍,
"DIS = 1.70% return last 3 yearsSPY = 8.58% return last 3 yearsMedia sector = 9.59% return last 3 yearsGood management?The firm is positioned well, IF they can execute. Their streaming is 2-3 years late. Margins in this area are subject at best given competition.Returns not even close to peers never mind S&P. Folks get paid on client portfolios, not brands and something down the road.",
"Disney - who arguably is responsible for the demise of cable and the cord cutters phenomena - is currently in a scrum with Verizon in the New York - Philadelphia area which could result in a blackout of up to 5 million subscribers.  ESPN which could air a PENN State football game and potentially a Philadelphia Eagles wild card game, will not be available to loyal fans shelling out my guess $100 a month for cable service.  No biggie, right?  Why? Because Disney.  These are the strong armed tactics that permeate the company.  I think the new streaming platform is aptly named.  Disney Plus. You'll get all of their overpriced bait and switched content PLUS a whole lot more BS.",
"DIS is just about flat for 3 years, with all your points above, terrible performance. I would disagree with ""good management"". With all time high in revenue more should have gone to shareholders. significant amounts went to senior management. If the sports networks can not help with streaming then spin them out. Because of their brand they seem to get a pass on returns. Until they get a friendlier management I think folks should stay away.",
"DIS, is a great blue chip company, growing dividend, good management, dow member. As long as children are around DIS, will entertain the entire family. DIS, best of breed, in its space.",
There is nothing in here about valuation. Just a pump piece,3 Things Investors Need To Know About Disney In 2019
My top pick for 2019 is QTNT,
"I was a BIG LOSER in sgyp, but a big winner in AMRN. Sgyp was my first ever loss in biotech. But it was a doozy. However, the red flags were all over that one. Nobody to blame but myself. Well me and the greediest management Ive ever witnessed. We all knew to but rode it all the way down. Fortunately, AMRN was a bigger winner than SGYPwas a loser. So onward with ATRS and CELG.",
"It also pays to have a large nest egg to have a core and trade around it to make money. Also you have to make many many daily trades in these stocks.I own the same stocks VCEL SENS VSTM TTOO BLFS.I Cannot watch them or trade them every day and therefore I have managed to go from up 100% to down 50% now.I absolutely agree with Commoncents that not getting attached to BIotechs and taking profits around a basic core is the key. Going for home runs is a dangerous strategy.Greed is not good when it comes to BIotechs. GERN SGYP were very expensive lessons for many. Some here claimed they had invested millions in each of them and are now wiped out.He and I are part of,the same service and I absolutely believe in his returns.I am still holding my shares and hope to see some positive returns from these in 2019-2020.",
Great article and insight!,
"Can this roundtable intelligently address the ongoing antibiotics stock conundrum…Positive:1) Governments and health organizations seem to urgently want new antibiotics to fight resistant bacteria.2) Sell-side analysts are overwhelming bullish on most antibiotic stocks with extremely high target prices, even as the stocks continue to tank.Negative:1) Antibiotic stocks have been going down, down, down for the last couple of years, even on good news and drug approvals.2) Big pharma shows no interest in buying the small clinical stage biopharma companies and some have even sold their own internal antibiotic programs.So, how is this conundrum ultimately resolved? Will the stocks eventually rebound or will the shorts be proven correct over time? It seems to me that more and more new antibiotics will be necessary to fight the resistant bugs but the health care sector doesn’t want to fund them. Any thoughts and opinions are appreciated. Thanks.",
Thanks for the article and all the participants.  Enjoyable to read the multiple responces in one place.  Would like to read more roundtable discussions in the future.,
"Christmas over. Market closed. Weather not so nice. Seems like a good time to reflect on the years investment progress. For me it has been very good with total portfolio gains of 192%. And that portfolio normally consists of about 95% SMALL biotechs. Since one of the top biotech mutual funds Fidelity Select Biotech had total returns of -12.69%, I have to feel pretty good about my performance. Not trying to be braggadocio but just thought I might pass on to other biotech investors some of the things I think can help with performance.1. Nothing is more important than doing substantial research before taking any position.2. Not losing money is as important or even more important than making money. Anyone can look and find any number of biotechs that look like they have the potential to become 5,10 or even 20 baggers. That's great, but if those same stocks have the potential to go down 50% or 70%, you must stay away. With rare exceptions, for me to enter any biotech stock it must not only have multi bagger potential, but the likelihood of it going down more than 15 to 20% must also be miniscule.3. Carefully look at FUNDAMENTALS. Especially CASH & DEBT. Nothing worse than getting hit with big dilutions. And they certainly do happen in biotechs. But they can also be a profit opportunity to start a new position or to add to a favorite if you have great confidence that the dilution will actually help the position in the long run.4. When you find a WINNER, take FULL ADVANTAGE of it. And by that I mean (like many in this article suggested) establish a sizeable core position and then trade around it. No matter how great a stock is in the long run, EVERY stock goes both up & down. Taking advantage of these moves can greatly add to profits. But, especially with biotechs, quick trading should only be attempted by those who can stay on top of the movements full time. Both ups & downs can happen very quickly.5. Buy stocks when they are going up. Almost all of my purchases (especially for trades) are done using Stop Limit Buys or Stop Market Buys. Usually slightly above a substantial number of shares on the ask and ideally with an even greater number of shares on the bid. 6. Finally, DO NOT BE AFRAID TO SELL. Eventually even the greatest stocks at times become close to fully priced or even over priced. When that happens, lighten up or even completely divest. You can always buy a stock back. Even at a higher price if justified.Some of these things say easy but do hard. That's why discipline and not emotion is so important in investing. Hope all have a successful and very profitable 2019.",
"Jérôme Verony: “Senator Warren just proposed that the government manufacture generic drugs under certain conditions. It's an alluring proposition which is already garnering support from health economists. If implemented, it would provide the government with something it hasn't dabbled in before - drug manufacturing capabilities and know-how.”SMH",
"What about ATRS? Big collaborations with PFE, TEVA and AMAG. New proprietary drug in the testosterone class and big revenue estimates going up. Why at $2.63? Below the share price before Xyosted approved, before generic AB Rated EPI approved, before the approval of a SC auto injector for Mekena. Anybody else own ATRS? If so you are one frustrated joker!",
"Much appreciation to SA Specialist, Tim Murphy for putting together an excellent panelist discussion.  I saw many great responses from other SA authors and interesting insight from the readers. Hope you all enjoy your weekend and have a Happy New Year!",
"What about CLSN?  - market cap below $30M, they are sitting with cash of $25M with a Phase 3 oncology drug for treatment of HCC for readout in 2019/2020 and Phase 2 oncology drug for ovarian cancer.. i think it will be a very big year for CLSN!  Could easily quadruple in less than a year..",
"NWBO should un-blind phase III in Q1. If successful stat. sig, then it will off to the races. Funding has been procured to reach that goal without more dilution. Science seems strong. Trial design seems to be a ??? ""Wait and see"". I am long NWBO.",
ziop I believe has unbelievable science and with outstanding research centers involved will after a long and hard ride finally get somewhere.  Also they have the Sleeping beauty model to make CART-T therapy in 2 days and they own it.,
"We are close to maximum uncertainty with respect to what could be a transformation triggered by genomic medicines.  Gene editing has the potential to be far more disruptive to established franchises than the pricing narrative that dominated the 2015 selloff.  Genome medicines are still high risk with multiple uncertainty clouds that are lingering from off-targets to immune response. So we end 2018 with what could be considered max uncertainty.  Too little data to derisk these new medicines but enough to question whether patent expiration risk to big pharma is ready to take a backseat to disruption.  Consider just one example for a rare disease.  Elaprase is an enzyme replacement treatment that generated $600m in F17 for Shire.  If the Sangamo data for their Champions study to be released in Feb at WORLD Symposium shows circulating IDS to go with the already reported GAG reduction, this will be the POC that the field needs.  And it will represent a nearer terminal value for the Elaprase franchise.This is not an isolated example.  The launch of HemA gene therapy has the same disruptive potential on a larger scale but BMRN has the Q of durability and ONCE has the issue of immunogenicity.  Both bring uncertainty to the field yet the question of disruption of existing ERT is real and quite large. C19 is the year to watch for genomic medicines as data events are rolled out.  If these medicines do indeed show data to support the hope/hype, the impact on bigpharma can't be overstated.",
Thanks to SA for producing this informative article and asking important questions. And to the contributors (many of whom I follow) for their honest and  varied responses. If I have time will try to return and give my thoughts on some of these subjects and on potential big winners for 2019. Thanks again.,
"Strong interest in $AMRN. Why is that?As the government renews its attack on pharma and drug pricing in 2019, I would stick to the big players: $PFE, $ABBV, $REGN.See $XBIT. It could be a double.",
Very interesting read. Thanks to SA for organizing this discussion and to the authors for giving detailed/insightful responses,
"AMRN should be acquired by Big Pharma in 2019.Mineral Oil was approved for use by the FDA and is ""inert.""  Had they used Corn Oil or Olive Oil as theplacebo, the same talking heads would have foundthose to be problematic as well.  What is overlookedare all of the studies that look at EPA blood plasmalevels and how they correlate to inversely to events.There is no doubt that Vascepa will become a standardof care drug for CVD.  Big Pharma understands thisand they cannot afford to not have this.  Even AdamFeuerstein understands that Big Pharma should buyAMRN and in fact has suggested that Amgen shouldbuy them.  John Thero rightly believes that Vascepa will be prescribed to patients in the tens of millions.When asked about a possible Big Pharma buyout hesays we'll see how it plays out and that he will do whatis in the best interest of shareholders. Sounds like he'dbe willing to make a deal if the right offer comes along.The CVD indication(s) should be on the label in the 2nd half of 2019, from there they have a 10 year runway beforegenerics come in.  If Big Pharma owns AMRN this will beone of the best selling drugs of all time and will be used totreat many other inflammation related issues (without any negative drug interactions or horrible side effects.)  TheBaker Brothers own a large position in AMRN and myguess is that they are giving informal advice to John Theroon the best way to optimize value for the company.",
"biotech was under short attack by quant hedge funds, taking advantage of the thin volume in december to manipulate the price of biotech names. a huge short covering will make biotech go positive in 2019",
"Thanks to all participants for the great discussion and kudos to SA for a good set of questions.Just one important correction: My answers were submitted over one week ago, i.e. before the panic selling in the XBI. Unfortunately, SA editors didn't manage anymore to correct the indicated performance data for S&O healthcare investments, which has substantially improved since then, as our outperformance is now close to 12%.",
AGE 💴🍾🥂,
Amarin!!!!!,Keeping Focused Amidst The Biotech Bear
"Good points in this article and makes a compelling case to buy. However, don’t you think you could make the case at some point the growth will fade for a little?",
Most likely when you go in five below you buy something.The stores around my area before Xmas we’re packed.This store wouldn’t be effected by any recession.,Five Below Is A Buy On This Pullback
Most likely when you go in five below you buy something.The stores around my area before Xmas we’re packed.This store wouldn’t be effected by any recession.,
,Takeaway: Taking Away Its Major Competitor
Tired of buying GE stock. Switched to buying BUY options.Got the $8 one for 1.98 recently. Here is the video report:https://youtu.be/nQAdmCOYy0A,
P.T.Barnum was right. Why would you buy GE when there is a major Fire Sale on on QUALITY companies that are paying RELIABLE dividends? GE is a SUCKER play if there ever was one.,
"With a bloated mkt cap of $65 billion, GE stock remains a sell/ avoid.For 18 months, I have been telling you that GE will keep going down. Well it sure did.2 weeks ago I changed my tune to: GE will go sideways for a long time, 2 years or more.This stock is dead money folks. Absolutely dead money.Best case, GE will go SIDEWAYS for at least a couple of years.It is a mere ghost of its former self, and the massive debt at ever-higher rates and the pension obligations will always be there.GE is to be avoided at all costs. It is absolutely DEAD MONEY for the foreseeable future.",
"@Olukayode Jinadu - and SA - Again, here in America, censorship just isn't a workable strategy when trying to keep lipstick on a pig.",
"GE is a dinosaur, and will go the way of K-Mart and Sears, etc. Bad management for too many years, letting others do MANY of the things they do better and cheaper, and quicker now.GE has also always been known for a BLOATED HIARCHY. They could probably do away with half their white collar jobs and they would never be missed. Kind of like the U.S. government.",
https://youtu.be/ZG1Xa5DT0hQBought 500 call options today. Will post video report ok Wednesday when back to work!,
Thanks for the article Olukayode.GE will rise like a phoenix in 2019!!,
"I just made the call to purchase 1500 shares. If what has been stated by all whom are opportunistic and optimistic, GE can be a good gamble. Read for yourself how spinoffs and IPO’s work. www.investopedia.com/...",
Y'all should stop puttin' lipstick on dat pig!,
"Let us gather round and just put the epitaph on the gravestone of this ill-conceived article that was dead on arrival as far as I'm concerned, shall we?.As alluded to in the margins of two of the comments above - unfunded pension liability is a huge problem with GE and for the author and SA to publish an article about GE without even addressing this issue (word search of the term ""pension"" in the article returned null) is at best malpractice and at worst an indication that they are publishing sponsored content under the guise of just plain ill-advised content.Bottom line, as of the end of Q3 GE had GAAP shareholder equity of around $30B and, coincidentally, its unfunded pension liability was estimated by some knowledgeable analysts at about that same level as of that same point in time.  Since that time, I'm guessing shareholder equity has probably declined somewhat - or at best remained flat - and I'm certain that the unfunded pension liability has effectively increased even if the actuarial analysis has not been updated.",
Why are you commenting on 2017 results? -  they are a very old.  You should be providing analysis on recent results for a company as troubled as GE.Merger to United Technologies?  ain't going to happen for anti-trust reasons.Buffet purchasing GE? a troubled company with troubled management at perhaps a fair value.  Ain't happening unless he gets a sweetheart deal,
"Not buying and didn’t sell  consuderable holdings. Your  idea to merge Aviation with United will never happen because the government will never permit it. Take the two jet engine makers and let them merge into a domestic monopoly is a stretch.Buffett shows no interest in GE. The deal he got in 2008 was a riskless one for him. He knew the government would not let GE fail and the  deal he got was almost usury. Buying now would involve considerably more risk. Besides his venture into the food supply business isn’t turning out too well. The idea that GE as it exists today is too complex to manage is rediculous. Any business is too complex to manage if unqualified people are managing it. It seems to me that Healthcare and Transportation are being managed well. Power and oil and gas are and have not been managed by people who have the right experience and training. So sell the components that are managed well and keep those that are not is your prescription for reducing complexity?  I know i am exaggerating. Just let me conclude by asking why did the new, Chinese owners of large appliances and Wabtec negotiate keeping the GE logo on the products for years after the acquisition of those businesses?",
Second day in a row cannot execute a buy limit order on it. The price keeps rising. Video report:https://youtu.be/ZG1Xa5DT0hQ,
"@Olukayode Jinadu :  Your statement ""The transportation and lighting businesses, while part of GE’s 2017 annual report, are no longer part of the company’s portfolio because they have been sold off."" is incorrect.  Lighting is still part of GE, they have not found a buyer for that business.  The GE Transportation merger with Wabtec also is not finalized, they have targeted ""early 2019"", so it's also not a done deal.",
"Interesting article, opens a robust discussion. My question is this, the 2 most recent CEOs are out, but what about the rest of the BOD ? From what I understand they have sat by idly and rubberstamped decisions, that have run this company into the ground....   IMHO, the rot in GE is deep and I BELIEVE that more bad news will be forthcoming, before any good news. 20 years of mismanagement will not be cured, in a couple of quarters.And I would never make a personal investment decision based upon what WB might do, at some point in the future. When the turnaround appears to be gaining traction, I'll layer in, until then I am content to watch.",
"they are in the midst of a fire sale, so where are their profits going to come from when they get done selling off their free cash flow generators",
"I am not a fan of this company. Our investing strategy at StockInvesting360 is to invest on a company that has momentum on its side. A company like GE must turn things around before being profitable. Until it do so, i would remain on the sidelines.Plus, if you look at GE's dividend history, dividend per share where cut regularly during the last few years.",
"Article mentions several times that Buffet will buy GE but not one single time provides any corroborating evidence to support this claim. So it's just worthless and feels like a transparent attempt to just wrap the name ""Buffet"" into the article.",
Not a strong buy currently IMO.,
"If Buffett just mentions GE in a positive manner, hold on tight.",
"Well, Uncle Warren sure knew when to sell this pig in 2017, only makes sense he'd know when to buy.",
Nice analysis.,
"The GE/Berkshire idea makes sense (and yes it is speculative).  Warren likes industrial businesses, and if anyone can not only figure out the embedded liabilities and insure against them it would be Berkshire.  That said, where has he been as GE has collapsed?  My guess is if he announced a decent equity investment the stock rockets to $10-12 in a heartbeat.  If they were also to underwrite against GE's embedded liabilities, add another $2-3 dollars.  Now that would be a wonderful day in the neighborhood!",
"Power is the largest division and it is doing the worst.  No indication of a turn around in power, so not buying.  Maybe buy one of the spinoffs after it is spunoff.",
"why not to buy so cheap,  so cheap to sell",
"While I applaud a positive article about GE as a stockholder, it contains old news and some misconceptions. For example, the monetizing of BHGE stock diesn’t Involve awarding stock to existing stockholders. The announced deal with Wabtec dies but the ratio of shares maybe in question. Supposedly if and when Healthcare is spun out, GE shareholders will get shares in the independent company, ratio unknown. Whether or not the resultant holdings will in the aggregate be higher in absolute value is not knowable at this time. I have read about all the possible benefits of a Healthcare spin out, decrease in GE debt, more valuable as a stand alone business, etc, but I am not in favor of this spin out. It is a very profitable business, has competitive products and combining it with additive manufacturing capability for device prototyping and organ models is a whole new opportunity. Further, the idea that renewables is a great new opportunity is highly debatable. Look at the net this year. In the face of significant revenue growth, net is approaching zero. The expected high profit from installation and maintenance of installed base has not materialized. GE bought their blade manufacturer to increase margin and yet net went down. Further they are not in the leadership position in windmills and investing in a the construction of an off shore windmill project with a new giant blade(twice the size of existing blades) seems like a very risky attempt to differentiate its offering. In short, getting rid of Healthcare and Transportation eliminates two very profitable businesses with large fielded bases, xcellent  name recognition and leaves the resulting GE with  the one excellent business ( Aero) , power which is broken and assumed to contribute little or no net in 2019, renewables whiose net is steadily decreasing and GE capital which currently is a cash flow blotter. The trade off of selling profitable businesses to reduce debt is an interesting one. I am skeptical that the debt reduction over the long term is more important than retaining the Healthcare business, but I have to defer to the new management’s insight, I also believe that power’s problems will be solved quicker than the consensus and the recently announced reorganization is a positive first step.",
What the hey... When I first suggested that Buffet was sniffing around SA shot me down very quick. It was a bias decision by SA editors . For this reason I suggested that Tusa Inch and SA be the defendants in a class action suit.,
"I agree this is a buy at current prices. However, to suggest WB is snapping up shares is total speculation.",
"There are many good investments out there, GE being an unusual opportunity. I continue to buy shares.",
Wind Catcher was cancelled: insideclimatenews.org/...,
As much as i love GE......... i see it going to 5 dollars before going back up. GE Capital is the elephant in the room. No one knows the true liability that capital holds. i would invest if there was better clarity around the pension and capital liabilities.,
Warren Buffett says he could write a check to buy GE If he wanted to...www.benzinga.com/...,
"GE, has a lot to prove. Time will tell.",
I also think that warren buffet will buy GE on this price level! it's a real opportunity for him GE is really not expensive @ 7$,
"I tend to disagree with your contention that WB would be a buyer at this point. This is not a company underpriced due to temporary events and it is not a company which has displayed good management. This company has been mismanaged for a very long time by people only looking to fill their pockets at the expense of the company and the shareholders. While I agree there is lots of potential for growth and a comeback, these will only happen with the right management team. WB does not buy into a company to change out their management so unless he is really impressed with the current ones he won't be a buyer. He might offer to throw them a rope with interest and an option to convert at a later date if they can actually turn this floundering ship around. For now my money will wait for actual signs of progress vice talks of what can or might happen.",
"I'll read this later, but I bought 1000 shares at $7.13  yesterday. 100% would be beautiful! With your article, I may make 100% if this jumps 25% in the coming days or weeks based on articles like this =:) #Margin",
Love the article. A little concerned about spelling errors. 1 is ok but several not professional in my opinion,
Excellent article and you are sooooooo right.,
"I'm agnostic on GE, currently the debt scares me too much to invest although I agree that the best case scenario looks very appealing indeed. But I think this article would have been way stronger if you had just left out the idle speculation on Buffett. Fantasies about what WB might do should have no place in a reasoned investment decision.",
There is no way that the SEC would ever let GE Aviation merge with Pratt & Whitney. Talk about a monopoly.... And the US DOD also likes the idea of competition to drive down the cost of military engines and services. A merger with Honeywell would make more sense. And all of your Warren Buffet discussion is pure conjecture.,
"I think Warren Buffet is looking more for a ""fabulous company at fair price rather than a fair company at fabulous price"".....",
"Warren Buffet doesn't invest to make a ""splash"" he invests to make money. I don't think he has Alzheimer's yet so I will be shocked if he invests in GE",
The market is careening in wild swings and you want to buy a stock that pays 4 cents a year per share? Please explain to me how this makes SENSE.,
GE was wildly oversold because of  disinformation and market hysteria. It will be back at $20/share in the not too distant future.,
"I don't know, but after skimming through this article I got the same feeling as I got the other day when I responded to the e-mail from the guy who said he was ready to send me a $250,000 gift card in my name if I would just send him a $50 processing fee via MoneyGram.  It was kind of believable, certainly interesting but full of holes.",
"if America goes into a recession, you might be able to buy GE at half price now!",
How do you arrive at a 7.28% dividend yield? I get .0055% for a $.04 dividend per year on a $7.25 stock.,
GE will be fine.  Great value here for long term.  Keep accumulating under 10.,
"Thanks Olukayode for a succinct and clearly presented no frills breakdown of GE.  Like your style.  Unless there are some hidden negative discoveries yet to surface, it looks like GE may have bottomed out.  I've been dollar cost averaging on this company and am looking with anticipation when (or if) Warren is going to buy in.  A great New Year to all!",
Ge in my opinion is a speculative stock at this point with the potential to double by 2020,
"At least wait for it break its downtrend... if I had a dollar for every under valued stock that had a turnaround just around the corner, that had great news coming, or greatest new development, yet stock sinks ever lower: just wait... it’s going to double or triple, yet the stock sinks lower on every great write up...",
...are too rosy. We don’t know what WB is going to do. Strong buy is way too optimistic in my opinion.,
"Though I agree there may be value here, the fundamental assumptions are",
Very long GE. Ignore the noises.,
"Agree with Billy... there are way better bargains out there after the selloff.  Stocks with less risk and more focus.  Stocks with much more clarity.  That said, I think GE will soon be an investable stock.  They are still in the middle of cleaning house.  Invest in a company who already has a clean house and is now selling at a bargain...(too many to name).  When GE gets all its ducks in a row, I might start dipping my toes in but right now I’m buying the good ones that are oversold",
"GE will turn around. Insider buying and short covering  will soon   confirm . Even  it’s most ardentt sell analyst has publicly reversed his position recently - after months of strong  sell recommendations. I believe the price has bottomed out. I predict a gradual improvement in price  and a rapid appreciation resulting  from its first divestiture.The dividend kil, I believe,  forced a lot of institutions and retirement funds to  exit. But that is over.",
with the recent market sell off there are so many more stocks that are a screaming buy. for example why is the world would you wan to own GE when BAC was trading under 23?  makes no sense. Heck i'd even buy GS or AAPL for the potential of a 50% pop. I can understand if sell off didn't happen but it did and those fundamentals far exceed GE at this price point.,
https://youtu.be/5Oc5JESXNA8couldn't agree more. and I out my money where my mouth is. video evidence is above. bought at $11. bought at $7. 1280 shares total.,General Electric Is A Very Strong Buy
Selling Florida Chemicals to ADM for $175 million - this is the smaller part of the business which has struggled as of late. Was purchased for $102.5 million in 2013.It's a great deal.Congrats to Timothy.,
"You should not be saying 74% of shares are held by “insiders.”  That is false.Was this article written by a bot?   It has a rather disembodied feel to it.  I prefer authors who take a more aggressive stand, rather than just blandly discussing the relevant considerations.",
"Congratulations....excellent article about a  a diamond  in the making.I do not know how they can hold it so extremely low., with such a high volume traded every day.....means computer trading in the thousands,just exchanging shares between manipulators.No one is stepping up to make real purchases.NO DOUBT   .Hope that new QTR release next month will give us a better picture.    Nat gas dry wells is a golden opportunity.now that exports of LNG will explode with 4 new plants from actual 2 ,by year end ,plus huge exports to Mexico,due to Nafta 2.0...my opinion ,is that we are in a sweet spot for years to come.Fully loaded and expecting the best., saludos to all.",
Is flotek a service company or a chemical manufacturer? I thought they manufactured citrus chemicals and sold them to service companies.,Flotek Fights Hard To Stay Above The Water
Is flotek a service company or a chemical manufacturer? I thought they manufactured citrus chemicals and sold them to service companies.,
Move my investment to F.v. Very similar except no debt and making money mining not financing on the way down all through the start up. Look how much the NEE.V shares and warrants ballooned last year! Disaster!,
"Robert thank you so much for writing the article and putting up interview. Still not saying anything on actual costs which are way over what their test levels said, Their ramp up has been much more bumpy than news has said precipitating the selling.I was extremely disappointed to hear Ken say drilling at their 2 epithermal targets will maybe be the next year or two. So no exploration to speak of meaning no truth machine for quite some time.With a lack of production numbers to create a AISC cost no one can see what is happening with numbers, no upcoming drilling, constant selling across the board for the 2nd half of the year and nothing done to stem the tide. NEE vs. it's peers is a HARD SELL! NEE failed on the ramp up to even come close to their constantly harped de-risked pump job, late equipment deliveries and failed equipment setup timelines,  they had leach pad problems and who knows what else as they failed to disclose properly to share holders. Counting all the warrants 2018 was the year of heavy dilution for NEE. And now many months until drilling if not well over a year. AISC through the roof. HARD SELL!I see zero catalysts for months to right this listing ship.  I am very willing to hear your reasons why you may think that this stock will go up with a steady state gold price. We had a hundred dollar run to the upside on gold since the middle of August and NEE responded by going down at least another 20%.Hindsight is 20-20 but this stock is a strong sell. Of course I own so much of it that selling will be a problem into the USA side which hits a person for another .005 on every share sold at minimum.I advise you to not buy any NEE as I can see from your article you own none so therefore see NEE as not worthy of your own investment dollars.",
they're jumping in...correction to spelling above...lol,
"Good Work here Rob and thanks.  I recently bought shares in Northern Vertex as part of my all in gold and silver companies strategy both in micro cap and levered large caps over the next 4-6 wks.  Right now it's the large caps which are showing me decent gains already but the smaller caps or micros appear delayed with sparse share movement.  This makes sense because right now the recent rise in gold and silver prices has attracted investor interest and their jumping in on the bigger visible ships like KL Gold.  The micros will catch up with a sustained rally as investors look for value and right now there are several  high quality smaller projects which are trading at ridiculously low prices like Telson (TSN).  It's trading at 40 cents.  It has great catalysts heading into the new year.  I think at some time next year it doubles in price quickly and, with a bit of help from a higher gold and silver price and improved sentiment in this space, it hits $1 easy.  Take a close look at the company and you will see.  Thanks for sharing man.",
"Excellent analysis - thank you. The project is low cost,  execution has been impressive both operationally and financially, and the exploration upside is real. I like companies that ploughed ahead during the bear market instead of waiting for better conditions while taking their salaries and diluting. Had to buy more shares recently at 24c, couldn't be ignored.",Breaking Down The Maverix Deal With Northern Vertex CEO Kenneth Berry
"Excellent analysis - thank you. The project is low cost,  execution has been impressive both operationally and financially, and the exploration upside is real. I like companies that ploughed ahead during the bear market instead of waiting for better conditions while taking their salaries and diluting. Had to buy more shares recently at 24c, couldn't be ignored.",
@Anton Wahlman Seems like 2019 is not going so well for iPace in Norway mate...iPace - 35 units it seemsTesla - 127 unitsThats almost 4:1 mate,
Gee what is Audi concerned about with the eTron?Must be bad...quick - everyone jump to conclusions and come up with  the worst case scenario'swww.youtube.com/...,
@Anton Wahlman New Alert: Tesla outsells Jaguar iPace in 2019 by 175%We can already see Tesla has sold 36 units by January 9th to the iPace 13. The Model-X already out strip the iPace by 2.3:1What a disaster for Jaguar!!,
"""  the All electric EV's have now trumped the PHEV/HEV's...""Yep incentives are remooved from actual PHEVs, you need now more electric range to collect taxmoney. It need a few months to produce Phevs with 3-4 KWH larger batteries :)",
"One interesting anecdote I just read about Norway and Europe in general - the All electric EV's have now trumped the PHEV/HEV's...That will annoy some here who are naysayers of BEV's who, like @Acculader for one touted that PHEV/HEV's etc were dominant over ALL Battery EV'sShame....those statements have not aged wellPHEV/HEV's got smashed in the USA in 2018...and Europe now the tide is also turningJust another datapoint on the road to the demise of ICEV's in total.Sad for the Oil Shills and BEV naysayers",
I for one cannot wait to see TESLAs reported numbers.,
"""However, I can make a good case as to why it’s probably a good assumption that Tesla lost these sales primarily to Jaguar.""No you cant. You article says nothing. What did the overall market do in Norway in Q4 ? Not just the EV market ? What did Jaguar's ICE sales do ? Without that information, this is just meaningless conjecture.",
"Tesla sold more model X in December than Jaguar sold Ipace in the entire quarter. Furthermore the trend is not good for Jaguar suggesting sales are settling in the model 100s as preorders are filled. That is before the e-tron because contrary to SA bear fantasy, the first casualty of the e-tron will be the Ipace",
You should have covered at 295.,
"@ Skip 181sg"" Seems like Tesla Norway+Netherlands combined 2018 Q4 now exceed ""Thanks netherlands !!!If you look to Q4 in Norway+ NetherlandsI-Pace arround 3500 carsModel S arround 3200 carsModel X arround 2400 !!!And next year expect the E-Tron overtake Tesla too",
@Anton Wahlman Seems like Tesla Norway+Netherlands combined 2018 Q4 now exceed 2017 Q4twitter.com/...Sad for you,
"Congratulations Anton, the Finnish news paper IS quoted your article, although they falsely claim, that Seeking Alpha is claiming what you claimed in the article. I wrote a comment, perhaps it helps to clarify, that Seeking Alpha is simply the platform not the contributor.Here is a link to the article: www.is.fi/...",
