字段,标题1
"I look at abf only from the perspective of primark which as the largest earners among the group . Lately primark has to trim its size in us . They are trying different middling there but not yet as successful as Europe .I also consider it as a uk importer with cost mainly in euro . On this, if the euro /Pound is low or Pound / usd is going up  , it helps .Abf is a wide moat company , it’s a matter of valuation on when to chip in",
"Thanks for the article. Just a mention of the family links of this company to the Canadian grocer family, the Weston's. They own the Loblaws chain.",
"Interesting article, as always, CCC.  You give just enough info to start our due diligence, which is the way it should be.I guess you could compare this outfit to UL.  Both have pros and cons.  UL pays roughly double the dividend, but the payout ratio is in the 60-70 range.  UL has a lower PE, but more debt.  Both have ample FCF to cover the dividend, ASBFY almost 4x, UL, 2X.Finally, wonder what happened to ASBFY's net income in '15?",Associated British Foods: An Undercovered Gem
"thoughts on the 50m buyback?didn't see that coming giving the leverage - it definitely points to a better 2018 and positivity around the merger, and the equity was at ~2x ebitda at the lows. I sold into the rip having been long at 8, would love to see it come back in a couple points, i think its a matter of when not if they see increasing cases due to value based care becoming more prevalent.Bain will flip to UNH's optum in 3 years as they delever, in a blue sky scenerio from their initial stake at $19 the $40 range (20-25% irr for bain) is not out of line for a late 2020. Leverage makes it volatile thoSurgery Partners: Highly Probable Ambulatory Surgery Center Acquisition Target $SGRYhttps://seekingalpha.c...",
"nice article   I'm considering a position.   The market was not thrilled w/ the CEO hire (down today) which gives me some concern.  If you didn't know, provider orgs and doctors view payers as one-step removed from Satan, or in United HC's case, Satan himself.  Did the old CEO ""retire"" due to laying an egg 2/3 qtr?  This does seem like big ""management"" play, almost like a REIT and you want the top team plus strong macro tailwinds.  Given the economics, ASCs are certainly hot but I honestly don't know the macro growth--need to research more.  thx","Surgery Partners, Inc.: A Cut Above The Competition?"
Good article. GOOGL is a core holding for me. It's combination of value AND growth. I regularly sell covered calls on my long position. It is the single best stock in my portfolio IMHO.,
Google AI is amazing since they're self developing but I don't know much about their cloud business?,
Agree with your comments. I am already long.,
Google is pushing Cloud services as well !,
"Rituel, you already missed the dip back at 1054.",
"I have 4% of my portfolio long GOOGL, but i wait the EU to buy a potential dip and get a full 8% position.",
"Why if you give us not one, but ten reasons to buy googl YOU do not buy it?",
"Nothing wrong with owning a bunch of the various stocks mentioned here.  With just a smidgeon of artistic licence*, I've created an acronym for my tech portfolio - on the basis that by having a relatively even spread, I should hopefully not slip up!!Microsoft(Y)ntelBook (as in Face)AppleNvidiaAmazonNetflixAlphabet* hey, they talk about ""FANG"" stocks, rather than ""FANA"", don't they? };0)",
in the article，Facebook is better than Google，lower advertisement revenue，grow faster，lower valuation。of course，both are King companies of the world。I hold both but more Facebook.,
"hksche2000, why BABA over AMZN? I am long BABA, but curious to know your reasoning.",
"Very good article, Robert...I bought more shares early this morning. Own FB and Amazon as well. Thanks.",
"Between AMZN and GOOG, the 2 most disruptive US corps, my money is on GOOG.  Between BABA and AMZN, my money is on BABA.  And this comes from an enthusiastic admirer of Jeff Bezos!",
"Are they really peers? MSFT, AAPL, GOOG, ORACLE, FBOwn all except Oracle ps",
My vote for the first company with a Trillion $ market cap. Other contenders on short list are AAPL MSFT AMZN but my bet is Google Alphabet gets there first. I admire Peter Thiel who makes the point that Alphabet is not investment as much back into their business as they could however with the potential of AI (Deep Mind) plus Waymo plus YouTube they are in an excellent position to become technology leaders in key areas,
"It's pretty sad when Facebook's entire business is growing faster than Google's fringe ""other bets"". Thanks for the numbers telling me to not buy GOOG (still).",
You have swayed me; I will initiate❤️,
"I'd love to buy some more..but I hate to up my cost, which is a measly 138 (post 2-1 split).",
At the end of this article promoting Google he says he is long Apple.Should it not say Long google?,
Nice article and agree.   Very bullish on Google and a big reason is in the video.http://bit.ly/2q75PC2,
"Great article Robert! Long Google since 2007, just hit all time high this week! BULLISH",
"Yeah Google is ridiculous, might propel to the greatest business of all time.",10 Reasons To Buy Google Now
"Yeah Google is ridiculous, might propel to the greatest business of all time.",Power Generator Central Puerto Files For $100 Million IPO
GE’s reinsurance write-off is more a reflection of what already been written off in GNW’s legacy products. It is more a lagging indicator.,
GE's $15 billion write down ($6 billion upfront) of its GE Capital business announced today is a DISASTER for GNW.  Most of these losses appear connected to LTC policies GE has insured or reinsured.   Remember GNW was spun out of GE.   Genworth's accountants are also looking at the books including LTC.  Looks like a big write-off coming.  Maybe big enough to drive off the Chinese.,
"I would just note that if someone is looking for an insurance stock, selling below book, and has good prospects because of an improving environment for recovery, AEG seems a better bet.  Pays a decent dividend while waiting.",
RH $90 puts expiring next week buy 2.95 sell at $10.UVXY March $10 calls buy 1.99 sell at 6.Just gave ya'll a couple triples.,
https://bloom.bg/2qM4ssR,
any chance the 2018 debt is defaulted?,
"You can have a high book value but still trapped in a liquidity crisis. In other words, it is a liquidity issue not a insolvency issue. All management has to do in the event OC deal killed is to sell MI assets to unlock GNW value, pay off debt , put LTC into state receivership , and have rest holding company run off, then shareholders may even get more than $5.43. Do you think Fed and State would like this scenario? Of course not, so what are they going to do? They are going to approve merger with OC, bingo!  So why CEO talked down the company at shareholder meeting? To make Trump think he got a good deal for America by selling GNW to Chinese.",
"I don’t think the Ocean deal happens based on CIF issues.  While I do believe that gnw has many options to cover debt and create more equity value, this management team is doing a horrible job articulating a plan B detail of options.  Just a horrible circumstance that we have to wait for the inevitable no from CIF and management has articulated no other plans.  Ocean could buy a minority stake in gnw or just buy Australia division, or Canadian, or Life division.  I do note that very large and sophisticated shareholders are not making any noise to the negative and have voted for the deal.  Also, from a GAPP accounting basis, if management clearly says that the market value of the stock is $5.43, then how can they get away w not writing off $15 share of book value? How can they keep the book equity at $20 share when they clearly say that the equity has been severely impaired?",
"Genworth stakeholders have waited far too long for management to act on a strategic plan which allows for the failure of the China deal to materialize. If there is such a plan, it should be presented in detail and evidence provided of its execution. Failure to provide a plan would (and in my opinion, should) open the door for a proxy fight to oust the management team.",
"I don't buy this sum of the parts argument for reasons I covered in other threads, but I respect your opinion. Until GNW totally sheds LTC/Life and disavows it, investors will never assume the other parts are separate.I see you put a 12x operating on US MI, debatable i'm assuming.MI could see weakness in the future, the stock valuations could be unreliable or they might have to take a discount if liquidating 50%+. Debt payments due are not certain could pose risk for shareholders due to muddled structure etc.The gap of a mere 1 billion between market price and best possible upside is way too thin to assume any risks imo. But by all means if you love it at $3, I hope you do well.",
"Thanks for the read SCCM. My interest is not as an investor but as a person with an elderly parent who holds one of those Long Term Care policies. (And whose annual premiums are on a steep climb.)If I might ask, what effect might these various outcomes have on the LTC policy holders themselves?  I see many comments above, written from the perspective of the parent company and/or shareholders. But I’m looking for a perspective from the policy holder’s point of view.Thanks in advance.",
"Beyond Jan18, the highest open interest call volume is Jan20 5.5.  What to make of that?",
"It is interesting that the 2018, 2020, and 2021 GNW bonds are trading at par. If the situation was dire price action would be telling a much different story. Whenever I consider taking an equity position regardless if its an investment or a binary event scenario, one of the first things I do is look at where debt traders have pinned the bonds since this is a most telling attribute for future prospects.The bonds are saying that GNW will be fine in the short term regardless if this deal falls apart or not.",
as always good point of view seven,
"I'm glad you included the RAD case in your article.  I think it's a great comparison.  I got burned slightly with that trade.  For GNW, instead of the equity, I've taken positions in three of the bonds maturing prior to 2022.  They provide decent yield (better that most dividends).  I'm not sure if you had a position on this.",
"The accountants are in now for the audit report.  We will soon see if LTC takes another big hit.  If it does, then it will be clear LTC has negative value.  I started my career working for the OTS a former bank regulator.  The bank regulators almost always tried to force bank holding companies to inject money into their bank subs if capital was inadequate.  The bank holding companies could fight back legally but they would likely eventually lose. I would be surprised if it wasn’t the same case for insurance holding companies.  GNW’s only way off the hook is to get someone like the Chinese or other moneybags to inject money in return for no future liability.  That appears to be the deal.  If the deal falls through things get dicey.",
"9543151,That actually is A$52mm which is about $40mm USD. Also, 45% of the buyback was already completed at the date of the last quarterly financials. At best, you are looking at an increase of $22m with the rest of the buyback. They also file daily buy-back notice when they buy shares with the ASX. The most recent one I saw was end of November which only put the buy-back at 50.5% complete. So, you will likely only see a few million more cash at 12/31 from the Australian buyback.",
"Can Shareholders oust the CEO in the next vote? Before, being the majority, the institutional holders were lazy and were betting on the easy BO route. But this time, they should show some responsibilities towards their shareholders.",
I sure want to know what the holding company cash level is on 12/31/2017.  Also note that the Australian mortgage company has a $100M share repurchase plan in place.  This would allow the holding company to sell approximately half as many shares and still maintain its respective ownership position.  Another way to bring $50M to the holding company.  They could do the same thing with Canada and let these foreign mortgage companies go into a sort of runoff to create liquidity.,
"I am pretty confident (and there is good evidence to believe) CFIUS will not clear this deal - hence China Oceanwide is irrelevant.On the SOTP analysis - it boils down to whether you believe regulators believe shareholder equity belongs to the LTC policy holders or not, in the event the doodoo hits the fan.  LTC is an enormously difficult business to value - if you read the 10K, you'll see that a 25bps reduction in the discount rate applied to LTC liabilities is worth about $2bn, or to put it anouther way 25% more than the entire market cap today.  Anyone that does SOTP analysis must be confident of the LTC liability discount rate to way better than 25bps, OR they believe the regulators will let the shareholders off the hook.  Both of these seem doubtful to me.And to be clear, I am not saying GNW is over or undervalued - I'm saying anyone who says confidently one or the other is doing so by making what to me seem questionable assumptions.  Good luck to all.",
"Excellent point about the C-Suite executives being incentivized to take this deal via golden parachutes, payouts, and continued ""consultant"" work at the new company if merger goes through. Total conflict of interest.",
"There's another reason why the CEO badmouthed the value of the company x the merger. It is an attempt to convince the regulators that policy holders could be in jeopardy. This is probably not a mere bluff, but a realistic concern for regulators.",
"Hey All:New to this board, but can someone just summarize how the eff GNW went from $20 to $2 buck chuck in such a short-time? I remember my broker recommending GNW to me back at the $20 mark and I said ""no thanks."" I've since seen it appear on my tracker, but can't seem to find any info as to the complete meltdown of the s/p.thanks",
"Seven,Rick, Josh and Scott have arrived at similar figures. You're in good company.This is just an interminable nightmare. Death by a thousand cuts, or just boredom.",
"Why did the CEO say that if the rate increases are approved, the value is ""possibly 0"".  The GAAP balance sheet has life+LTC worth 10B and that assumes (according to the CEO) 7B in rate increases.  So how is that ""possibly 0""?""So, if we are able to achieve those premium increases, then perhaps the value of that businesses are zero,..""",
"""If this is not possible, GNW could simply let these subsidiaries run off over time and shareholders would receive any residual value remaining once the claims are fully paid.""You do realize that GLIC and GLAIC have LTC liabilities that will be running off over the next 50 or so years, right? So while your statement above might be ""mathematically plausible"", what investor would actually want to wait for that kind of an extended period to realize any potential upside?",
"This is why we play the game buying low price puts.  My three favorites at this time, and guarantee at least one of them will triple:GNW Jan 19 $3 puts at 14 cents.  Expecting 50 cents and 42 cents is triple.RH  Jan 12 $90 puts at $2.  Expecting $8, and $6 is a triple.UVXY Mar 16 $10 calls at $2.  Expecting $6, for a triple.So what u do is put 1/3 of capital in each, ur guaranteed return of capital if just one triples.  And with the bloat in GNW and merger dying soon, and RH overvalued stock, and VIX so low, it's a coming.",
"Any plan B must necessarily start with the CEO and all the senior management (all the directors first) out and in the cold. They are an embarassment to the very concept of shame!Provided that, in my humble opinion, just allowing the Long Term Care unit to run off smoothly in a decade or so would materialize around 10 $ of net value per share.But again, for that you need men running the business, not BBIIIIPPPPP!With men running the business, the options GNW has in case the shameful clearance sale to Oceanwide fails are limitless. The sense of urgency is fully fabricated here!",
"GNW is worth $20, if the buyout gets canceled, the stock will rise over time and get to its intrinsic value",
"Trump will screw things up anyway he can. On the other hand, it seems the company is worth quite a bit more than the $5.43 anyway.. Its last quarter seemed sanguine for the future.  I'll be interested in the 4th Qtr results-- the GNW may be better without the merger..",
Where is Rick?,Genworth: Time For Plan B?
"Gino, my distinct recollection is the CFO said in the Q4 conference call that they do NOT see opportunities for refinancing debt in fiscal 2018.  That delays things another year, until the next call adjustments in spring of 2019, for them to “show what they are made of,” and reduce interest rates.   And that is going to be a considerably less advantageous interest rate market.  I like the stock, but I like it less than I did at $2, and have a considerably smaller position than I did, owing to opportunity cost in other situations.  Also, I found the Q4 release modestly disappointing.  I thought the acquisition would have helped them a tad more.   Meanwhile, I think you are a bit optimistic on your revenue estimates, and your FCF numbers, going forward.  The company paying cash taxes is not something to sneeze at either (debt paydowns will be considerably slower)....and the Trump tax plan also modestly disadvantages the company.",
"Gino - great article.  Two questions for you.  First, LEE has indeed done a good job cutting costs as revenues have declined, but at some point they will have cut all the fat and they will hit muscle.  At what point does that happen?Second, what happens if there is a recession?  I'm not predicting when the next one will happen, but when it does what happens to LEE?",
Great article.  Been watching LEE for a long time and have been long for more than a year under generally the same thesis.,
"I've held LEE since late 2008 when it was selling for 33 cents. It has taken the patience of Job to hang in there, not to mention a near-miraculous shareholder escape from bankruptcy, but here we are, with the debt reduced by nearly two-thirds from the disastrous Pulitzer purchase. It's been bloody, but the company, as noted in the analysis, has kept the cash flowing, and the debt declining, even as the business has faded. Some have characterized LEE's plight as a race to get the debt paid off before the cash flow and business dries up. I disagree with that analysis. There will be a bottoming out of revenue. LEE still operates mostly in smaller markets where the newspapers matter more to their communities, plus the company is aggressively pursuing digital gains and alternate streams of income. Sooner or later, and I think it's sooner, Mr. Market will recognize this and realize the ""Newspaper are dead"" narrative is premature, if not just plain wrong in many smaller markets.",
Stephen Spicer called LEE a buy too.Its a buy at these levels.,
"Gino, thanks for your writeup.  I held LEE for two decades both before and after the Pulitzer deal.  The reason I held after the Pulitzer transaction - which in hindsight, was clearly a mistake - was for exactly the reasons you laid out in your article.  Basically, this is a publicly traded LBO.  As the debt gets paid down, the stock price should move dramatically upwards.  Unfortunately, the market hasn't reflected that and the stock has been stuck in the low single digits.  I got tired of waiting and took my loss last year.  I have a fond place in my heart for small town newspapers but despite heroic efforts by management to cut costs and pay down debt, the secular trends against them are just too big to overcome.  I hope your investment thesis plays out.  I will watch from the sidelines.","Lee Enterprises - Future Revenue Declines Are Overstated, Upside Ahead"
"Why look at one year price goal? I see $100+ within 4 years. Shareholders with 100 shares get a $100 (On Board Credit) when they cruise any of the CCL brands. I just came backfrom a Princess cruise that went to Aruba, Bonaire and Curacao. Fantastic.",
"As a minor long term holder of CCL and a cruiser they are lessening the value of the product with many of their ""new offerings"" including dining, even in the paying venues like their steakhouses.  I suspect that cruisers will decide that their cruise dollar will be better spent elsewhere in this scenario.",
"There is an ENORMOUS (and only slightly-tapped) market segment for cruise ship passengers... and that being the assisted-living folks.  (I'm not talking nursing home here... which involves more care... but basically where they have their meals prepared, beds made, room cleaned and sheets changed... which is all provided on cruise ships).  Typical assisted living costs $3500-5500 a month (so roughly $1000 a week).  One can cruise for substantially less than that... and the cruise ship provides INFINITELY better food, entertainment, and socialization.  As more Baby Boomers reach retirement age, there is no shortage of eager passengers.  The biggest thing limiting the growth of the industry is their ability to get more tonnage fast enough.... there are only about three companies in the world that have a demonstrated ability to build and deliver these huge new passenger ships... and all their order books are pretty full for several years, at least.",
The Stock sure hasn’t been acting well.  When a stock doesn’t go up in a market like this it’s very worrisome.Will hold for a little while longer than CCL will become a source of funds.,Carnival Keeps Growing
Anyone selling puts or buying calls going into earnings?,
It's a Good Life!,
"1. Increased Profits, 2. Increased interest rates, 3. Share buy backs, 4. Dividend increases are 4 things that will move the stock price IMO. Now that they have recovered from the crisis, if they can continue to do 1, 3 and 4, and the fed takes care of 2 than the bank should be a juggernaut. This will prove to be one of Warren Buffett’s best deals ever when all is said and done.",
what is the current consensus price forecast among many analysts?I am itchy to buy more.,
"I'm a multi-millionaire because of sticking with BAC for a decade.  Up and down over the years, taxing on the mind, but nice to be rich, finally.  Still driving my 1998 Honda Accord nevertheless.",
"For an apples to apples comparison, you should consider adding the 1.4 billion shares used to acquire Merrill Lynch in 2009 to the 4.5 billion BAC shares outstanding in 2006 since Merrill was an entirely new business that wasn’t in BACs portfolio in 2006. That still leaves over 4 billion shares dilution for capital raises and paying off TARP.",
"You forgot funfun, the person who wrote about her background in banking and was a constant bear in BAC. I donor know what the future will bring but I do know the bank has cut costs, raised the required capital, restructured a bit internally for the modern systems, and companies appear to have discovered investing at what they perceive to be the IRR. Unlike another poster who said it increased ‘too fast’ ... horseradish..purchasing it at the low/mid $20s was fine for the average investor, including appreciation and increased divs. Long and watching.",
"I have sold most of my shares, it was a really good run guys...",
"We should also remember that in 3Q2008, the Fed Funds rate was about 4.75%!  Imagine the quarterly returns of today's BAC with those kinds of rates.",
"BOA?  It is an organization that plays fast and loose with the law and it's fiduciary responsibilities to Americans.  William Bossen has had a two year long journey in trying to get redemption on a Bank Note that his Grandfather bought for him in 1980, in commemoration of Will’s birth and for future savings. The existence of this Bank Bond was not disclosed to Will, until he found it several years ago it in a safe deposit box when settling his mother’s estate. The bank that issued the note was inevitably acquired by Bank of America. By legal banking standards Bank of America acquired the liabilities of the bank it assumed and is responsible for the payment of the obligation, however they are refusing to pay based on not having any record of the original transaction in 1980. The note clearly states that all that is needed is the original Bank Bill in order to redeem. Outside of the financial repercussions to William and having his Grandfather’s wish honored, this is another personal example to all of us that the financial industry is not upholding its legal obligations. Not only is Bank of America not paying the accrued interest of this debt obligation, but they essentially have stolen the $20K ($50K in today’s money) principal that was used to secure it.This is an individual representation of us as the “retail public” being taken advantage of and happens to many of us all of the time. http://bit.ly/2F67ZFH http://kng5.tv/2qubCBK http://bit.ly/2F96kiE",
"Kept shares through the crash, they were in IRA so couldn't take a loss. Bought more when it recovered to about 18. Wish I had bought when much cheaper, but hard to be that disciplined. Now position is above water.",
excellent article,
"This bank should have been allowed to go bankrupt, since they were insolvent back in 2008. Depositors needed to be redeemed in full though, with bond holders and equity holders reduced to zero. Thats capitalism. And that would have stopped once and for all the, destabilizing, inflationary, unscrupulous lending practices of banks that left the public at large on the hook . All the loses were absorbed with tax dollars, and then when there were no more of those, newly printed dollars . Its not like no one was hurt from this bailout. Anyone whos worked and saved a buck was hurt thru the depreciation that ensued in order to make whole those who made poor investments in the bank.",
One of the better articles on BAC.,
I’m long BAC. I owned common shares since it was $4. I hope it can grow to rival Goldman Sachs!,
"I miss the days of funfun when ""They"" would rail against the bank and it's so called bumbling leadership. They aren't either rich or dead broke from shorting...No doubt Trump and his folks are positive for us banks in 2018.",
Dilution will be fixed with buy backs.,
"Obvious catalyst will be dividend increase in July-ish, agree?",
There are too many outstanding shares to experience further appreciation of the stock. BAC needs to be more aggressive in buying back shares. The recent additional 5 billion buy back approved by the fed should be continued and augmented if possible,
boring article...if you have following BOA for awhile you would already known this...I use to own it At $ 50.00 ..sold it during the crash...wrote it off on taxes...bought it back at $ 9.50..feeling warm and fuzzy,
Great article with tons of good info.  You touched on it by taking about the regulatory environment but let's just come out and say it.  Dodd-Frank.  Not all of DF is bad but a lot is.  Much of it adds unnecessary expense.  We want a balance regulatory environment but DF was no and BAC spent 100B in fines.  It doesn't matter what side you are on with that issue but we all have to agree that none of it was good for BAC  or for our economy.,
Excellent article.,
$35 very soon,
It has been almost 8 years since I own BAC stock. It is about time to cash some out.,
Hi is Bac over owned ...? thnks rtcle,
I am glad too big to fail was fixed.,
Good article...thank you...I agree w/ everything...it was nice to see all the information put together in one place...ty,Bank Of America Begins 2018 By Reaching For Former Glory
It would be nice to know ho much of their growth has been funded by share sales or debt growth,
"Seems to be much ado about nothing;  a lot of negativity surrounding the next two years of virtually guaranteed positive revenues and profits. And unlike CVX and XOM, all nearly 100% risk free.",
So what if they can't get the upside from oil price rise?  At least they can capture the higher service costs associated with increased activity. ;-),How Pioneer Natural Resources Will Perform In Various Oil Price Scenarios
thanks Fun! your thoughts are greatly appreciated.,
"Hey Fun, what's your take on DO price action? do you see a sustained break over $20 or a pullback?",
"Hi Fun,Good article on DO!  While DO does have the 2nd strongest BS in the industry (after RDC), I think any investor has to discount that strength to some degree due to their poor fleet.  What I mean by that is that you pointed out in this article that other OSD’s such as RIG and ESV (and I would add even NE) have already spent capital to upgrade their fleets, while DO has not.Thus eventually DO is going to have to spend $$ to either build new rigs or make an acquisition.  Their management team seems to be in no hurry to do so, as I feel they believe that the industry is going to take longer to turn (based on management comments).  However, to be a survivor, DO will eventually had to add more modern DS’s or semis.In reality, DO is taking a big haircut on the Ocean Valor’s original day rates in order to keep this rig working.  I understand the desire to keep a customer relationship, and to keep the rig “hot” till 2020.  By being a working rig, the OV will be in a better position to get a new, and hopefully higher day rate contract when it rolls off this one.Best regards, and hope your 2018 is off to a great start!",
"Diamond and Petrobras agreed to settle the lawsuitI hope in the coming weeks Vantage Drilling and Petrobas will do the sameThere was a lot of neigh saying regarding Vantage Drilling making it to 2017Streetwise Research Vantage Drilling - A Likely Candidate To Go Under In 2017(You) I recommend to avoid VTGDF, and I do not think that the stock presents any value or potential values. Use extreme caution.Fun Trading do you think Vantage Drilling has a chance at the greatest comeback sine Lazarus?",
Fun Trading: Any updated thoughts on EGY?  I believe they had until December 28th to cure the NYSE listing issue but there has been no news or reverse split.  They did announce another pump failure though!! What is going on?,
I expect a correction and in my opinion it has already started...,
"You are normally on top of your math, but here you have made some mistakes. DO has not added 262$ net backlog as you write, it’s more like 95$. You have to subtract the more than 18 month of rate reduction from above 400k to 190k from the 2 years of additional term at 289k/d...",
these drilling names are really bad...though granted not dead.Slumberger looks much better placed to take advantage of the US shale bonanza...plus with the weak to well nigh worthless dollar US dollar making for a very impressive tail wind.,Diamond Offshore Settles Ocean Valor Dispute With Petrobras
"Strategy like a fox.  Staying in, continuing to accumulate .           .... long FnF !",
"Hopefully, Mnuchin's strategy (as already mentioned by plenty of other folks in various responses and articles on this site) is to ""sit and wait"".   Sit and wait for everyone else to flame out with their proposals, ideas, etc.   Each time someone else ""fails"" any resistance to whatever Mnuchin/Watt propose will be weaker and weaker.  As it stands this ""strategy"" may be working.  MAYBE Warner bails on Corker.  MAYBE Corker gets laughed at and that's what he remembers as his ""Going Away Present"" from his ridiculous/clownish associates in Congress.....he deserves a lot worse.Big ""maybes"" but we shall see.",
"Why is FnF legislation intractable?  For one, Mnuchin is late to the dance; what's holding him up?  Secondly, I think the Treasury Dept.,once the hallmark of justice - the real G-Men, is finding it cannot go forward with re-organization without triggering a ton of lawsuits from sectors of the economy other than the hedge funds.  In fact, their lawyers have come to realize that they are ones behind the 8-ball.",
long commons FnF,
I meant to say that the SCOTUS would rule against a law like HERA if it blocked judicial review.,
"Until SCOTUS rules, I will not sell. Long FNMA.",
The only reason why preferred shareholders haven't hit the dirt as hard as common shareholders is because they lack liquidity. So day traders do not trade preferreds cause they cannot manipulate the stock price as easily as they can with the common. Day traders know nothing about the courts or what is really going on behind the scenes in the government. They follow charts and that is why you never see traders checking the charts for preferred shares. There just is not enough liquidity there.The propaganda against the common shareholders is coming from the banksters who want to shut down Fannie Mae and Freddie Mac. They want to bring the common PPS back to pennies so that they can argue in court that most Americans are no longer interested in saving Fannie Mae and Freddie Mac shareholders. If the banksters get what they want the courts will feel that they won't hurt anyone by reissuing new stock and deleting the old stock. This is what happened in the energy sector.The preferred shareholders who tell you that these shares will be converted into the new shares. Won't tell you that they will receive something like .03% of the shares. Its highly unlikely that these people own the amount of shares they claim they own by using leverage cause the case of FNMA FMCC has dragged on long enough to create a margin call. Ask these people to show you a screen shot of their holdings. They can block all important information and just show what they own. They will never do it.So what is the logic behind the constant attacks on the common. They want to either shut down Fannie Mae and Freddie Mac or they want new shares issued to the banksters. Why? Isn't it obvious by now that these people work for them. Why else would they remove anyone who posts something contrary to what they post? They are becoming desperate which is why they are censoring those voices who oppose their will. Never give up and become as active as you can. Also bring others on board since the stock price is now low enough to bring in a ton of people into this fight. If the banksters win this one they will control the entire housing market and turn us all into slaves. Look at how cold its been in America lately. Do you really want the banksters to control the entire housing industry? There won't be enough shelters to accommodate all the homelessness if the banksters do get to control the entire housing market.,
"It sounds like preferred share holders will survive at least, but what is your opinion on common stock holders?",
"Glenn deserves incredible credit for his tireless and well though out articles on this subject, as well as several commentators like PD. Personally, I doubt the recent proposal with past Congress with so many uncertainties, especially after all the improvements F&F have made to make them safer and invaluable thousands of S&L's around the country who want a level playing field. The stocks are trading on negative news and creates a classic win/wi buying opportunity if our Constitution means anything. Congress may have created a way around the Constitution, but it doesn't change this was a taking of private property rights, under false pretense without compensation. Judge Brown was not alone in her dissent in the Perry Case. Sweeney has yet to rule, the Supreme Court should address this with so much at stake and several prominent Democrats and Republicans have made it clear they do not believe this was right. Continue to fight and get this on air in mainstream media.",
I warned years ago this doesn't end well smart money vs govt It never does FIRREA FIRREA Firrea vs nwsSame dog different fleas I got out 1 st quarter of 2016 Best thing for the portfolio BpOXomNvdaQQQAmlp,
What a shame and a stunning destruction of wealth and investors hard earned money for the past 10 years.. all the while the stock markets worlwide are reaching new heights daily... I hope one day Glen Bradford will be able to recoup a couple pennies on the dollar.. A true greek tragedy... happening before our eyes,
Stock will head to $1.40 or lower. Then buy some speculative shares. Get out if it breaks below $1.25.,
What I still don't understand about this plan is what happens to existing loans that have been secured by FnF?,
"Unless I am missing something, if the legislation floating around congress is about making the preferred shareholders whole in the event of privatization, it seems low to no risk for preferred shareholders.",
"Also, Larry Kudlow on Saturday's radio show said that a reporter called him with thoughts on rumors of a Mnuchin resignation. Kudlow did not give the rumors much credence.",
Glen   Your Preferred's prices are going down. What's your plan now Capt. Ahab? Are you selling so more stock? Is the Great White Whale getting away?,
